From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Lim MVA,% of MVA Limit (Max),Labels All,,
8318,RIOHONDO7A,8902,RIOHONDO7C,B2,Open,Line,NO,0,2838,0,20725,adbb218d-248e-47a3-9554-8f953db3d2fb,
8318,RIOHONDO7A,80157,RH2DUM,2,Closed,Transformer,YES,-72.3,708,10.2,RIOHONDOAT2H,280214,6bcb3d6c-72f1-4d75-8dc7-0c72299de1b3
8318,RIOHONDO7A,162745,LMJDSW_5,1,Closed,Line,NO,-153.3,716,21.4,RIOHO_LMAJADAS1,442132,a146518f-f994-425c-add7-3a54c1bdaa7d
8319,RIOHONDO4A,8324,RH1DUM,1,Closed,Transformer,YES,67.3,427,15.8,RIOHONDOAT1L,279511,d75a8c7c-f59b-4098-a401-ca57d9104ebd
8319,RIOHONDO4A,8359,S_SNROSA4A,1,Closed,Line,NO,42.7,215,19.8,RIOHON_S_SNRO11,2282,ccc292f8-671a-4535-9638-081dfb82df20
8319,RIOHONDO4A,8776,KELVIN4B,1,Closed,Line,NO,14.3,717,2,KELVIN_RIOHON11,430247,6c7f02cf-2220-45a4-bde8-874fbfc1a731
8319,RIOHONDO4A,80157,RH2DUM,2,Closed,Transformer,YES,72.3,708,10.2,RIOHONDOAT2L,280129,a0bfafe8-292d-4ed2-aa3d-d98cb3e05562
8319,RIOHONDO4A,80309,LASPULGA4A,1,Closed,Line,NO,59.7,215,27.8,LASPUL_RIOHON11,006f3f0a-2a18-499f-b18e-9141062a6efe,263010
8319,RIOHONDO4A,160750,LV1_AB_8,1,Closed,Line,NO,0,528,0,LV1ABL1,301897,e950ea4a-bfb2-402f-82fd-40d5b6bc6a39
8320,W_HARLIN2A,8321,HARLIN_12A,1,Closed,Line,NO,-8.9,108,8.2,HARLIN_W_HARL11,2701,bf1c58e5-0122-4d1c-b391-150ade2c4d9c
8320,W_HARLIN2A,8710,S_BENITO2A,1,Closed,Line,NO,-11.1,108.2,10.3,30441,3246,c9ee5237-29e5-4a87-9193-498e2c93bb1e
8321,HARLIN_12A,8325,HARLINSW2A,1,Closed,Line,NO,-12.9,106,12.2,HARLIN_HARLNS11,06a3e431-f1ea-479c-8791-5e8496ee3097,468
8321,HARLIN_12A,80023,OLEANDER2A,1,Closed,Line,NO,-17,105,16.2,HARLIN_OLEAND11,21418,ba1809e9-7315-40f6-9471-319e77beaebc
8322,HAINE_DR4A,80022,OLEANDER4A,1,Closed,Line,NO,6.7,211,3.2,HAINE__OLEAND11,0e30cf64-6034-4c63-bf29-97bf03315537,25660
8325,HARLINSW2A,8327,HARLINSW4A,1,Closed,Transformer,YES,-40,130,30.7,HARLNSW69AH,279120,aa72b559-9725-4519-b413-712b76d3efd4
8327,HARLINSW4A,8358,N_MERCED4A,1,Closed,Line,NO,-2.9,328,0.9,480T4801,17a7b3c9-4ca0-4e73-8cc3-3a5868c3bd25,4008
8327,HARLINSW4A,8638,PRIMERA4A,1,Closed,Line,NO,-13,215,6.1,HARLNS_PRIMER11,355ea3e4-bc98-4b8f-aed2-2f64fda5d69a,425190
8327,HARLINSW4A,80022,OLEANDER4A,1,Closed,Line,NO,-45.7,212,21.5,HARLNS_OLEAND11,25389,a458b2ff-f3ee-4c2c-94ca-fcedf545b61e
8327,HARLINSW4A,80436,RAYMOND14A,1,Closed,Line,NO,21.6,520,4.2,HARLNS_RAYMON11,448121,cc5a8919-ccff-4ff8-9047-c9fbc46e2cae
8328,LP3TERT,8315,LP3DUM,1,Closed,Transformer,YES,0,158,0,LA_PALMAXF1C,279823,4e8d402a-27c8-47f2-a1d3-f660128c60d5
8331,BROWNSVL2A,8332,BROWN_SW2A,1,Closed,Line,NO,-3.1,38,8.2,BROWNS_BROWN_11,462,4beec4ff-a261-492a-a45b-1fa2d1da3886
8332,BROWN_SW2A,8626,RESACA2A,1,Closed,Line,NO,-3.1,38,8.2,BROWN__RESACA11,434146,f68d6287-2a99-4788-b58d-9b7a379b6e9c
8333,L_FRESNO4A,79601,STILLMAN,1,Closed,Line,NO,33.8,226,15,L_FRES_STILLM11,420163,cba10a9f-d09f-4172-be12-00c7fa0ffd53
8335,S_PADRE4A,8338,P_ISABEL4A,1,Closed,Line,NO,0,141,0,P_ISAB_S_PADR11,3116bcd3-ea2a-41bb-b626-bda340d93b5f,4140
8335,S_PADRE4A,8588,S_PADRE4B,4,Open,Line,NO,0,9999,0,733196,cfde8963-e196-4ab2-aaa2-c46c581dd2a3,
8336,RH1TERT,8324,RH1DUM,1,Closed,Transformer,YES,0,75,0,RIOHONDOAT1T,279513,bbcea9a5-557e-4bb5-a0e5-0aed41d312c4
8337,SCARBIDE4A,8338,P_ISABEL4A,1,Closed,Line,NO,-16.8,151,11.1,P_ISAB_SCARBI11,2276,4e49db0f-231f-49ee-9003-5096c0a55ae7
8337,SCARBIDE4A,79601,STILLMAN,1,Closed,Line,NO,27.5,212,13,SCARBI_STILLM11,420142,edc77ab2-9d7c-4717-a431-5f64d122ae2e
8338,P_ISABEL4A,8744,CAUSEWAY4A,1,Closed,Line,NO,43.2,124,34.8,CAUSEW_P_ISAB11,2855,e2ad4c37-b351-46e9-9667-bc4637cb0ede
8339,MILITARY4A,8950,OLMITO4A,1,Closed,Line,NO,-1.2,212,0.6,MILITA_OLMITO1,3540,8e85a883-fbd3-4d69-92a2-4a24cc00628b
8339,MILITARY4A,80229,CAVAZOS4A,1,Closed,Line,NO,-56,234,23.9,MILITA_VCAVAZ11,2288,d8aea3cb-2ba9-47cc-a91c-624d875d6c8e
8341,ED1TERT,8381,8381_3STAR,1,Closed,Transformer,YES,0,75,0,NEDIN138T,279366,41cd13bc-d5f7-4c98-930d-46e8ed3d30f7
8347,WESMER4A,8554,MESQUITE4A,1,Closed,Line,NO,-72.3,175,41.3,MESQUI_WESMER11,337206,371ca5ff-77ad-41ee-938c-48f62a9520cc
8348,WESLACOU4A,8737,VERTREES4A,1,Closed,Line,NO,-22.5,156,14.4,VERTRE_WESLAU11,47ae792d-1576-4e20-a27e-4e9c093df864,517540
8354,WESLACO4A,8357,NWESLACO4A,1,Closed,Line,NO,21.4,247,8.7,207T4801,3076,e660a6b9-9e48-48db-9447-f4404165e589
8354,WESLACO4A,8360,ELSA4A,1,Closed,Line,NO,-25.7,240,10.7,ELSA_WESLAC11,163001,7ec99d66-3cea-4a99-9341-b8493e4fb5da
8354,WESLACO4A,8906,N_ALAMO4A,1,Closed,Line,NO,-24.2,328,7.4,479T4791,2c469da9-1ef1-4f31-a692-498cead8b097,4034
8355,GOODWIN4A,8798,L_GRULLA4A,1,Closed,Line,NO,-18.9,242,7.8,984T4851,2279,9411caff-9ee5-4686-8b75-6da2b3541523
8355,GOODWIN4A,8980,FRONTERA4A,1,Closed,Line,NO,-1.1,242,0.5,904T4851,450,6820d533-722a-4f5f-b44a-071fac99beae
8357,NWESLACO4A,8358,N_MERCED4A,1,Closed,Line,NO,10.2,246.7,4.1,208T4801,061e6225-c030-4190-94ca-8026b511018a,4751
8359,S_SNROSA4A,8638,PRIMERA4A,1,Closed,Line,NO,27.5,215,12.8,PRIMER_S_SNRO11,425203,e4fd9dc5-5358-445b-8e45-a2cdffaf5d40
8365,BRKSDLE2A,8633,CAMPWOOD2A,1,Open,Line,NO,0,38,0,CAMPWO_NEWBAR11,300554,33f3ee71-a986-4613-85c8-a672cbb19685
8367,W_MCALLN4A,8371,S_MCALLN4A,1,Closed,Line,NO,-23.3,310,7.5,NMCAL_SMCAL_1A1,3474,aeed35b8-53c3-480a-b8b7-c1b12da517d7
8368,N_MCALLN4A,8372,PHARR4A,1,Closed,Line,NO,72.3,215,33.6,N_MCAL_PHARR11,320160,8ebc040a-628e-47b8-8aa6-b2464564d351
8368,N_MCALLN4A,8380,NEDIN4A,2,Closed,Line,NO,-50.9,359,14.2,NEDIN_N_MCAL11,2275,30015353-f540-4197-89ea-a15cc599caea
8368,N_MCALLN4A,8773,KEY_SW4A,1,Closed,Line,NO,-61.2,308,19.9,KEY_SW_N_MCAL11,444,df6d1861-f50c-454e-a9ab-b937c6485904
8368,N_MCALLN4A,164052,CARA_ESS_8,1,Closed,Line,NO,0,174,0,CARA_TLINE1,1991aada-7091-495a-a0c7-7e7a37df300e,864516
8371,S_MCALLN4A,8644,TRDZN4A,1,Closed,Line,NO,76.8,533,14.4,S_MCAL_TRADEZ11,26cc794b-ab88-49c7-b04a-cd9c93bddcfb,415355
8371,S_MCALLN4A,8760,HALL_ACR4A,1,Closed,Line,NO,84.4,215,39.3,HALL_A_S_MCAL11,456,ca199f1e-744c-408e-97f9-fb8c389db5ee
8371,S_MCALLN4A,79602,TAYLOR,1,Closed,Line,NO,-69.3,276,25.1,S_MCAL_TAYLOR11,2802,a3bc1388-d2bb-4fa4-97b2-f5c7247d14a0
8371,S_MCALLN4A,79603,BENTSEN,1,Closed,Line,NO,-200.5,456,44,BENTSE_S_MCAL11,2280,c8ea7275-d52c-4c84-bb71-386e764b52dc
8371,S_MCALLN4A,85006,HIDALGO4A,1,Closed,Line,NO,66.2,634.7,10.4,HIDALG_S_MCAL11,a3163b18-959a-4c23-8cfe-f4d0e1ef000c,
8372,PHARR4A,8906,N_ALAMO4A,1,Closed,Line,NO,40.9,328,12.5,1781T4791,3338,ec1100d2-6bc5-4ecd-831e-7b5873c8b071
8372,PHARR4A,8908,MCOLL_RD4A,1,Closed,Line,NO,-65.8,359,18.3,MCOLL__PHARR11,320148,73197768-04c6-45fa-961e-5e5fda9b019a
8372,PHARR4A,80375,PHARR4B,1,Closed,Line,NO,0,486,0,PHARR_PHARRS11,364878,e4fedfd9-a12e-47b7-8382-b6bd6e06eeb9
8372,PHARR4A,80376,PHARR4C,2,Closed,Line,NO,0,215,0,PHARR_PHARRS21,364887,af7cb513-7218-4cd0-9a39-eaa7281c1f03
8373,POLK_AVE4A,8621,POLKAVE4B,BT,Closed,Line,NO,4.5,312,1.5,POLK_A_SERDEV11,442149,e3f866d4-eb7a-4bec-90e7-91ad66711539
8380,NEDIN4A,8908,MCOLL_RD4A,1,Closed,Line,NO,117.8,359,32.8,MCOLL__NEDIN11,2284,dc99a3e1-ec6d-465b-9910-67b14b979b8f
8380,NEDIN4A,8963,HEC4A,1,Closed,Line,NO,-115.7,478,24.2,HEC_NEDIN11,18227876-47ab-465d-a10b-1f4bb155708c,4014
8380,NEDIN4A,8963,HEC4A,2,Closed,Line,NO,-32.8,318,10.3,HEC_NEDIN2,4bc548a2-68bd-4ee3-8269-9fd456902513,5313
8380,NEDIN4A,80117,MOORE_FL4A,1,Closed,Line,NO,-34.8,286,12.2,MOORE__NEDIN11,378cb8df-42f8-4b60-ad38-3a9f9fcba629,4407
8380,NEDIN4A,88381,NEDIN4B,1,Closed,Line,NO,291.5,647,45.1,NEDIN_SERDEV11,579737,59f691dd-4417-4fd5-ae8e-5d4671b058eb
8380,NEDIN4A,88383,NEDIN4D,1,Closed,Line,NO,294.2,647,45.5,NEDIN_SERDEV21,579738,c5a9735c-8534-4873-84e4-6ba21624f8f1
8380,NEDIN4A,160234,NEDIN_1_8,1,Closed,Line,NO,0,317,0,NEDIN_SERDEV41,599300,5d2b535e-96a2-4433-9670-4473b49fd2a3
8380,NEDIN4A,160235,NEDIN_2_8,1,Closed,Line,NO,0,317,0,NEDIN_SERDEV71,16f7bd43-a02e-48c4-a789-878c274aa8ae,599372
8380,NEDIN4A,160236,NEDIN_3_8,1,Closed,Line,NO,0,317,0,NEDIN_SERDEV51,599304,9d7e9984-3993-4743-9e74-c45c65c3e5d2
8383,NEDIN7A,8381,8381_3STAR,1,Closed,Transformer,YES,-294.2,325,90.5,NEDIN138H,279363,f0693250-1b47-4f9f-be17-add813a87a47
8383,NEDIN7A,8573,BONILLA7A,1,Closed,Line,NO,-307.9,1217,25.3,BONILL_NEDIN11,407191,7a146aa3-44e4-486f-b9e3-3743abc7e60e
8383,NEDIN7A,8574,POMELO7A,2,Closed,Line,NO,-24.6,1315,1.9,NEDIN_POMELO21,172fcd93-e9bc-4e68-9282-865bc995b2c3,626428
8383,NEDIN7A,8693,BRISITA7A,1,Closed,Line,NO,-82.8,1315,6.3,BRISIT_NEDIN1,742457,9ba4da05-1c26-465c-a8d4-de8855aa1086
8383,NEDIN7A,8901,NEDIN7B,1,Closed,Line,NO,1052.8,1994,52.8,NEDIN_XR11,5848,bfe94d23-75e1-4408-a4f1-0561fb604fc2
8383,NEDIN7A,79500,PALMITO345,1,Closed,Line,NO,9,1315,0.7,NEDIN_PALMIT2,701948,8d504fd4-4563-4274-bc87-8afa2e879ed8
8383,NEDIN7A,80137,STEWART7A,1,Closed,Line,NO,-60.8,1315,4.6,NEDIN_STEWAR11,3468b7a0-83f2-401f-8dcb-f8f0d2b5d680,481786
8383,NEDIN7A,88382,NEDIN4C,2,Closed,Transformer,YES,-291.5,576,50.6,NEDIN1382,279364,8d6618e2-0b61-4c9c-8725-603857be86fe
8387,PALMVIEW4A,8392,BATES4A,1,Closed,Line,NO,-82.5,265,31.1,BATES_PALMVI11,16b8786a-1402-4a9e-b2a1-f576178f2324,977
8387,PALMVIEW4A,80107,PLMHSTT14A,1,Closed,Line,NO,68.3,308,22.2,PALMVI_PLMHST11,454,4e213a17-cc84-499f-8878-766390debc7e
8391,SHLND_4A,79602,TAYLOR,1,Closed,Line,NO,82.4,277,29.8,SHARYL_TAYLOR11,2604,bd5ff8da-d6db-4fa5-b38e-73ce00430968
8392,BATES4A,8394,LISTON4A,1,Closed,Line,NO,-74.4,240,31,BATES_LISTON11,144fdbaf-3c29-4b28-9166-0b8067fe42ae,70297
8392,BATES4A,8980,FRONTERA4A,1,Closed,Line,NO,-8.1,265,3.1,BATES_FRONTE11,439,ddcfa630-c432-4fe1-9613-8cba55aec2af
8394,LISTON4A,8399,GARZA4A,1,Closed,Line,NO,-12.5,215,5.8,GARZA_LISTON11,343960,fed65e04-ee2c-41f2-b964-838165176dbe
8394,LISTON4A,161203,LV5_8,1,Closed,Line,NO,0,215,0,LV5_LISTON1,48404,55f25e16-92aa-4b9e-ade4-8cc36fb74eca
8397,GARZA2A,8398,GZDMYA,1,Closed,Transformer,YES,-25.9,90,28.7,GARZAXF1L,829941,a0ffb0c0-766d-4313-a868-8105eb38c86c
8397,GARZA2A,8797,RIO_GRAN2A,1,Closed,Line,NO,14,105,13.3,GARZA_RIO_GR11,25b8f65d-b3ff-4479-a56a-df9efce62cdc,452
8397,GARZA2A,8799,CONTINEN2A,1,Closed,Line,NO,5.1,105,4.8,30521,2393d3a0-ce44-4424-9c44-fc6e538a2ab2,5084
8399,GARZA4A,8398,GZDMYA,1,Closed,Transformer,YES,25.9,90,28.7,GARZAXF1H,561a9ec4-264c-4c4a-8b1f-853ad074a566,829939
8399,GARZA4A,8795,ROMA_SW4A,1,Closed,Line,NO,-38.4,240,16,GARZA_ROMA_S11,41295c5f-0c37-4f16-8f8f-66c1af429e27,4830
8400,THRRVRS2A,8543,THRRVRS2B,1,Closed,Line,NO,29.7,320,9.3,THREER_THREE_11,2fcaf9be-6509-499c-8d36-33a9da908cfb,344260
8402,GARZA0A,8398,GZDMYA,1,Closed,Transformer,YES,0,10,0,GARZAXF1T,04684b80-5ba7-4966-a3f7-f79f1e90787e,829940
8403,THRRVRS4A,8404,SIGMOR4A,1,Closed,Line,NO,-56.2,212,26.5,SIGMOR_THREE_11,306918,ec845811-82e7-45df-a7ac-bafe2c222ffd
8403,THRRVRS4A,85071,SCHOTKY4A,1,Closed,Line,NO,24.9,486,5.1,SCHOTT_THREER11,709813,7e46ba81-038f-4254-a6da-648621874759
8405,SKIDMORE2A,8652,PIRATE2A,1,Closed,Line,NO,-23.4,260,9,PIRATE_SKIDMO11,419526,846aa733-488d-4df1-aeb1-781f4617c3a3
8405,SKIDMORE2A,8904,ERALIO2A,1,Closed,Line,NO,21.9,260,8.4,ERALIO_SKIDMO11,3889,96628f3d-e6fb-4132-b1fd-3e1cc430ef4d
8407,MATHIS2B,5669,ARGENTASW9,1,Open,Line,NO,0,62,0,ARGENTA_AMATH1,56fd9f07-3286-4802-867b-47310c5d1ac1,850590
8407,MATHIS2B,8424,EDROY2B,1,Closed,Line,NO,-22.7,107,21.2,EDROY_MATHIS11,32873,f09c5b31-43c7-434e-81b8-2f763681606f
8408,EDROY2A,8424,EDROY2B,B2,Open,Line,NO,0,52,0,126437ba-d3a8-45d3-bf01-57e63acc73fa,32869,
8408,EDROY2A,8424,EDROY2B,S1,Closed,Line,NO,22.7,52,43.7,EDROY_XR11,33040,82a6944f-25a7-4383-bacd-3f3af1985408
8408,EDROY2A,8866,SMITH2A,1,Closed,Line,NO,-22.7,52,43.7,EDROY_SMITH11,2835,e1207e2e-b279-47da-ab27-c7412dddea7c
8409,GRETA2A,8410,REFUGIO2A,1,Closed,Line,NO,-16.1,38,42.3,GRETA_REFUGI11,4157,52553cc1-cdc4-4b38-8162-e024da6b4f05
8409,GRETA2A,8591,OCONNER2A,1,Closed,Line,NO,16.1,38,42.3,29921,1464052d-6f41-468c-98b9-ab08e0845838,3912
8410,REFUGIO2A,8802,HEARDTAP2A,1,Closed,Line,NO,-33.7,76,44.4,HEARDT_REFUGI11,3317fa37-20c4-4c90-91eb-dd4a2d90ccda,4296
8412,REFUGIO4A,8410,REFUGIO2A,1,Closed,Transformer,YES,-10.6,90,11.8,REFUGIOAT1,383643,f82ed240-77d0-4ac7-ba8e-864193d46ac1
8412,REFUGIO4A,8813,QUINTANA4A,1,Closed,Line,NO,10.6,363,2.9,QUINTA_REFUGI11,05317483-d536-4466-b197-3438fbcd7b2e,517373
8413,SINTON2A,8652,PIRATE2A,1,Closed,Line,NO,22.1,260,8.5,PIRATE_SINTON11,419535,e98ad2e2-dbc9-4e27-9c66-9b7e037e19b8
8413,SINTON2A,8810,ODEM2A,1,Closed,Line,NO,-37.6,78,48.2,ODEM_SINTON11,4971,6e8b7b3e-bd6f-4329-aa47-7113a6e2c586
8413,SINTON2A,8812,TAFT2A,1,Closed,Line,NO,11.1,105,10.6,SINTON_TAFT11,5157,735e2ce7-6d4e-4cd6-8d03-e753f19e676b
8414,PORTLAND4A,8961,WHITEPT4A,1,Closed,Line,NO,-140.9,430,32.8,PORTLA_WHITE_11,4356,61b891d9-75cd-4076-bcdd-19f4bdfcd714
8416,RINCON2A,8418,RINCON4A,1,Closed,Transformer,YES,-2.3,93,2.5,RINCON69A1,279371,f93a2ec6-6bc1-4341-b11e-7ace7ee1828f
8416,RINCON2A,8421,GREGORY2A,1,Closed,Line,NO,7,69,10.2,GREGOR_RINCON11,2603,bd46a15d-0d8e-4a0c-bcd1-6bd0b06ead4b
8416,RINCON2A,8805,BONIVIEW2A,1,Closed,Line,NO,36.1,155,23.3,BONIVI_RINCON11,3629,90d06290-d433-4652-bf2b-5ed549089e2f
8416,RINCON2A,8960,WHITEPT2A,1,Closed,Line,NO,-40.8,105,38.9,RINCON_WHITE_11,3011,9bc40424-257c-4fa9-803c-1339a4cc5ab6
8418,RINCON4A,8422,I_DUPSW4A,1,Closed,Line,NO,7.5,216,3.5,I_DUPS_RINCON11,1024,841008c1-3904-4905-9e84-5403a609b26d
8418,RINCON4A,8437,RINCON4B,BT,Closed,Line,NO,146.1,225,64.9,RINCON_SERDEV11,399843,6c6bbe3d-ee79-46ba-b090-b9a5ab5722d8
8418,RINCON4A,8961,WHITEPT4A,1,Closed,Line,NO,-155.9,399,39.1,RINCON_WHITE_21,1030,cffe3636-820a-4d6a-a4f5-0592c7259013
8421,GREGORY2A,8427,ARANSASP2A,1,Closed,Line,NO,0.1,63,0.1,ARANSA_GREGOR11,2464,9b1e3252-59ed-47b6-89f6-f87b7675274c
8422,I_DUPSW4A,8425,INGLESID4A,1,Closed,Line,NO,44.7,211,21.2,INGLES_I_DUPS11,1029,5ec475ae-24b9-44af-bbe9-a53c91a57737
8422,I_DUPSW4A,8437,RINCON4B,2,Closed,Line,NO,-7.1,210,3.4,I_DUPS_RINCON21,1036,ac6d490b-fda9-4411-8b21-d9dcf7150a94
8422,I_DUPSW4A,8580,RESNIK4A,1,Closed,Line,NO,201.1,715,28.1,I_DUPS_RESNIK11,568412,cc6bbc81-aad1-47eb-967f-bd2ed0db68b0
8422,I_DUPSW4A,8580,RESNIK4A,2,Closed,Line,NO,175.4,210,83.5,I_DUPS_RESNIK3,568409,9b7dc38b-01c4-48e3-8c7f-ba4d914a74fc
8422,I_DUPSW4A,8727,RESNIK4B,1,Closed,Line,NO,-7.3,278,2.6,I_DUPS_RESNIK22,426feba8-cc3f-49f3-b413-250ed10183fd,830318
8422,I_DUPSW4A,8817,I_DUPP14A,1,Closed,Line,NO,-43.3,205,21.1,I_DUPP_I_DUPS21,2045,b2cde5fc-0b57-461d-bfd7-09afd5d6c069
8422,I_DUPSW4A,8819,I_DUPP14B,2,Closed,Line,NO,-47.1,211,22.3,I_DUPP_I_DUPS11,2043,a24e17f0-5762-41d2-ad6d-e5c3a18aef07
8422,I_DUPSW4A,8979,AIR_LIQI4A,1,Closed,Line,NO,-20.2,213,9.5,ALIQUI_I_DUPS11,546995,a0c73113-4c68-456b-ba5c-053cff0d439a
8422,I_DUPSW4A,160205,LGE4A,1,Closed,Line,NO,-146.1,478,30.6,I_DUPS_LGE11,17e3891f-9674-4052-af5a-be1989e08091,3004
8422,I_DUPSW4A,160205,LGE4A,2,Closed,Line,NO,-142.6,478,29.8,I_DUPS_LGE21,1037,c4b1054c-ed90-45ca-98b6-738f0fa18c5a
8425,INGLESID4A,8430,ARANSASP4A,1,Closed,Line,NO,19.1,216,8.9,ARANSA_INGLES11,2434,d9e738b2-0188-416c-9462-602af12188b2
8425,INGLESID4A,8808,HOMEPORT4A,1,Closed,Line,NO,4.2,206,2,HOMEPO_INGLES11,1172,432f76e8-e74d-4382-abd0-cfc0b653d508
8426,CITGO_NO4A,8441,NUECES_B4A,1,Closed,Line,NO,-13.8,517,2.7,434T4341,43b4629f-f0d3-4de3-800a-f33dbdc1c864,4933
8426,CITGO_NO4A,8466,CANTWELL4A,1,Closed,Line,NO,142.5,477,29.9,11T4361,3515,f067933d-e1b3-4f54-a947-121d8484028c
8426,CITGO_NO4A,8470,HIWAY_94A,1,Closed,Line,NO,-0.5,517,0.1,983T4351,2999,bfed40c4-ffba-4c89-88a9-4a1f5dbe8fe5
8426,CITGO_NO4A,160264,CCEC_1_8,1,Closed,Line,NO,-64.1,645,9.9,CITGO_NO_TIE11,1260,96ac7eb7-5ac4-4c62-9577-a568994abc11
8426,CITGO_NO4A,160264,CCEC_1_8,2,Closed,Line,NO,-64.1,645,9.9,CITGO_NO_TIE21,1261,f8c82fc4-81db-438c-89ea-f2d13bf8967a
8427,ARANSASP2A,8430,ARANSASP4A,1,Closed,Transformer,YES,4.8,224,2.1,ARANSASP69A1,033e6109-1620-49d3-8c6f-3e17461dcf7e,279008
8427,ARANSASP2A,8435,SEAWALL2A,1,Closed,Line,NO,-18.2,243,7.5,ARANSA_SEAWAL11,4430,62f3400d-3068-40bb-ad43-bd2907fb4efb
8430,ARANSASP4A,8434,ROCKPORT4A,1,Closed,Line,NO,23.9,215,11.1,ARANSA_ROCKPO11,319014,f0b37fcf-2b10-4cc5-97f9-efb75839cf7b
8431,LIVE_OAK2A,8432,ROCKPORT2A,1,Closed,Line,NO,-27.4,78,35.1,LIVE_O_ROCKPO11,2903,9f737470-e121-4000-8602-af3840962f8b
8431,LIVE_OAK2A,8841,FULTONCP2B,1,Closed,Line,NO,14.2,78,18.2,FULTON_LIVE_O11,2601,bd41428d-150a-4972-9576-6822cd0c6919
8432,ROCKPORT2A,8433,RKPTDMY0A,1,Closed,Transformer,YES,-25.4,70,36.3,ROCKPORTAT1L,873270,b8f24122-4067-4e37-b451-77ecabf9f877
8432,ROCKPORT2A,8839,FULTONCP2A,1,Closed,Line,NO,16.3,112,14.5,474T4741,1191,f025bee2-95b6-48cf-bd5b-2aa1b2ddcc7b
8432,ROCKPORT2A,80027,RKPRTDMY0B,2,Closed,Transformer,YES,-25.4,101,25.2,ROCKPORTAT2L,51d73238-5870-47c5-851f-7f18a1d9b032,873313
8434,ROCKPORT4A,8433,RKPTDMY0A,1,Closed,Transformer,YES,25.4,70,36.3,ROCKPORTAT1H,712fa45a-c859-40e3-b18f-e7a1e6efd9ca,873269
8434,ROCKPORT4A,8437,RINCON4B,1,Closed,Line,NO,-26.9,225,12,473T4731,39ac2a43-daa9-43cc-af38-4db7b088ce88,
8434,ROCKPORT4A,80027,RKPRTDMY0B,2,Closed,Transformer,YES,25.4,101,25.2,ROCKPORTAT2H,873312,ef541146-f327-42e2-8647-ab6d053b1335
8435,SEAWALL2A,8442,PORT_A2B,1,Closed,Line,NO,-24.4,214,11.4,PORT_A_SEAWAL11,23868,8416f08b-0151-47a4-bf64-0ec5ef1f7223
8436,PORT_A2A,8442,PORT_A2B,BT,Closed,Line,NO,35.4,9999,0.4,236952,ca4ed86c-5e77-4e14-9fb2-6fd72e1a1a22,
8436,PORT_A2A,8847,MUSTANG2A,1,Closed,Line,NO,-47.9,195,24.6,906T4771,23747,bffbf0b8-0535-4df4-b33a-793cc7528357
8437,RINCON4B,80065,MELNCRK4A,1,Closed,Line,NO,112.1,153,73.3,MELONC_RINCON11,362428,5e508280-bcd9-40e4-892e-8652649d5e4a
8439,NUECES_B2A,8440,NBDMYA,1,Open,Transformer,YES,0,200,0,NUECES_BXF1L,764611,7f60e96a-7359-4394-98c3-bb000b118543
8439,NUECES_B2A,8441,NUECES_B4A,1,Closed,Transformer,YES,-6.4,167,3.8,NUECES_B69A1,280084,e17466b0-df5e-47de-9614-0626d9387133
8441,NUECES_B4A,8440,NBDMYA,1,Open,Transformer,YES,0,200,0,NUECES_BXF1H,6bec61b9-57ec-4a66-b67b-96fcec79a4a0,764610
8441,NUECES_B4A,8474,MORRIS4A,1,Closed,Line,NO,-1.4,206,0.7,MORRIS_NUECES11,1155,de6fb94d-1ac4-4dae-9a5a-3cdc62618aa0
8441,NUECES_B4A,78568,L_SAXET_8_2Y,1,Closed,Line,NO,129.9,429,30.3,997T437,3eeaa778-0bca-41dd-9e2b-ec53d6ba40b9,754632
8441,NUECES_B4A,80129,WHITE_PT4C,2,Closed,Line,NO,134.8,213,63.3,NUECES_WHITE_21,1039,71300597-9b8d-4062-95e6-9e16b029b504
8441,NUECES_B4A,160094,NUECES_B_1_8,1,Closed,Line,NO,0,429,0,NUECES_B_NBEC71,281743,a2a2f4d2-49c5-42e3-ba0c-faf6e98812b7
8443,ROCKPRT0A,8433,RKPTDMY0A,1,Closed,Transformer,YES,0,10,0,ROCKPORTAT1T,873271,a7740052-d6c2-42bb-9e63-7adde69d7eb6
8448,LON_HILL2A,8452,LON_HILL4A,1,Closed,Transformer,YES,-66.5,200,33.3,LON_HILL69A1,21711,5ac4b83f-ef50-4ab9-bf7b-86d4bf3134c2
8448,LON_HILL2A,8452,LON_HILL4A,2,Closed,Transformer,YES,-66.9,200,33.5,LON_HILL69A2,22249,bd2ea097-be00-4c27-b648-0670aa1f326c
8448,LON_HILL2A,8860,HEARN_RD2A,1,Closed,Line,NO,-13.5,243,5.6,HEARN__LON_HI11,260600,a191cc16-0d4b-4b02-81cd-4d13884b11f5
8448,LON_HILL2A,8865,WWORKTP2A,1,Closed,Line,NO,44.2,78,56.7,LON_HI_WWKS_T11,261216,e217ff10-a310-4068-a083-316712b10c11
8448,LON_HILL2A,8866,SMITH2A,1,Closed,Line,NO,29.8,171,17.4,LON_HI_SMITH11,1052,55c8d9f5-56d9-4e50-a66d-392d6faf3280
8448,LON_HILL2A,8884,ROBSTP2A,1,Closed,Line,NO,19.7,239,8.2,LON_HI_ROB_CP11,235046d3-ffe2-4f0c-b848-eda1376aec7d,
