teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,opeq_status
3338,ec1100d2-6bc5-4ecd-831e-7b5873c8b071,Branch,ACLineSegment,1,133T479_1 1 1 138kV,8372,PHARR4A,PHARR,8906,N_ALAMO4A,N_ALAMO,1,1781T479_1,60000299.0,133T479,,,1,Line,PHARR4A,N_ALAMO4A,133T479_1,1,duplicate_match,different
3338,ec1100d2-6bc5-4ecd-831e-7b5873c8b071,Branch,ACLineSegment,1,133T479_1 1 1 138kV,8372,PHARR4A,PHARR,8906,N_ALAMO4A,N_ALAMO,1,1781T479_1,60012189.0,1781T4791,,,1,Line,N_ALAMO4A,PHARR4A,1781T479_1,1,duplicate_match,different
3348,ece08679-a37b-4921-9c15-736d920a93e4,Branch,ACLineSegment,1,FTPP_RAINEY1_1 1 1 138kV,6222,FTPP4A,FTPP,6223,RAINEYCR4A,RAINEYCR,1,FTPP_RAINEY1_1,60002873.0,ABRC_FTPP1,,,1,Line,FTPP4A,ABRC4A,ABRC_FTPP1_1,1,duplicate_match,different
3348,ece08679-a37b-4921-9c15-736d920a93e4,Branch,ACLineSegment,1,FTPP_RAINEY1_1 1 1 138kV,6222,FTPP4A,FTPP,6223,RAINEYCR4A,RAINEYCR,1,FTPP_RAINEY1_1,60009041.0,FTPP_RAINEY11,,,1,Line,RAINEYCR4A,FTPP4A,FTPP_RAINEY1_1,1,duplicate_match,different
3354,ed1e80b8-3f0b-4438-8642-903caecd5a67,Branch,ACLineSegment,1,346T697_1 1 1 138kV,8273,PUEBLO4A,PUEBLO,78015,L_ROSICR8_1Y,ROSICR,1,346T697_1,60001277.0,346T463,,,1,Line,PUEBLO4A,L_ROSICR8_1Y,346T463_1,1,duplicate_match,different
3354,ed1e80b8-3f0b-4438-8642-903caecd5a67,Branch,ACLineSegment,1,346T697_1 1 1 138kV,8273,PUEBLO4A,PUEBLO,78015,L_ROSICR8_1Y,ROSICR,1,346T697_1,60009724.0,346T6971,,,1,Line,PUEBLO4A,L_ROSICR8_1Y,346T697_1,1,duplicate_match,different
3358,8a804986-a7e0-4aa4-87b9-e45653165ee3,Branch,ACLineSegment,1,MCOOK1_MCOOK2_1 1 1 69kV,5783,MCCOOKNO1SB9,MV_COOK1,5785,MCCOOKNO2SB9,MV_COOK2,1,MCOOK1_MCOOK2_1,60006283.0,MV_MV_6,,,1,Line,MCCOOKNO1SB9,MCCOOKNO2SB9,MV_MV_6_1,1,duplicate_match,different
3358,8a804986-a7e0-4aa4-87b9-e45653165ee3,Branch,ACLineSegment,1,MCOOK1_MCOOK2_1 1 1 69kV,5783,MCCOOKNO1SB9,MV_COOK1,5785,MCCOOKNO2SB9,MV_COOK2,1,MCOOK1_MCOOK2_1,60008029.0,MCOOK1_MCOOK21,,,1,Line,MCCOOKNO2SB9,MCCOOKNO1SB9,MCOOK1_MCOOK2_1,1,duplicate_match,different
3359,75fd69b4-677c-4277-9cb5-57a2bcf71be7,Branch,ACLineSegment,1,152T176_1 1 1 138kV,7258,L_GLIDDE8_1Y,GLIDDE,78259,L_MOCKIN8_1Y,MOCKINGB,1,715T714_1,60000462.0,152T176,,,1,Line,L_GLIDDE8_1Y,L_MOCKIN8_1Y,152T176_1,1,duplicate_match,different
3359,75fd69b4-677c-4277-9cb5-57a2bcf71be7,Branch,ACLineSegment,1,152T176_1 1 1 138kV,7258,L_GLIDDE8_1Y,GLIDDE,78259,L_MOCKIN8_1Y,MOCKINGB,1,715T714_1,60011557.0,715T7141,,,1,Line,L_GLIDDE8_1Y,L_MOCKIN8_1Y,715T714_1,1,duplicate_match,different
3366,4ecd7299-9ab0-4c0b-baec-7a7ba0043f3e,Branch,ACLineSegment,1,696T696_1 1 1 138kV,7289,L_SALEM_8_1Y,SALEM,7577,L_WELCOM8_1Y,WELCOM,1,696T696_1,60000654.0,181T274,,,1,Line,L_SALEM_8_1Y,L_WELCOM8_1Y,181T274_1,1,duplicate_match,different
3366,4ecd7299-9ab0-4c0b-baec-7a7ba0043f3e,Branch,ACLineSegment,1,696T696_1 1 1 138kV,7289,L_SALEM_8_1Y,SALEM,7577,L_WELCOM8_1Y,WELCOM,1,696T696_1,60009688.0,696T6961,,,1,Line,L_SALEM_8_1Y,L_WELCOM8_1Y,696T696_1,1,duplicate_match,different
3391,ad38a505-903c-4c6b-b55e-9a8f216e63f9,Branch,ACLineSegment,1,N5_P4_1_1 1 1 345kV,5371,SKYLINE_5,SKYLINE,5400,SPRUCE,CALAVERS,1,N5_P4_1_1,60006306.0,N5_P4,,,1,Line,SKYLINE_5,SPRUCE,N5_P4_1,1,duplicate_match,different
3391,ad38a505-903c-4c6b-b55e-9a8f216e63f9,Branch,ACLineSegment,1,N5_P4_1_1 1 1 345kV,5371,SKYLINE_5,SKYLINE,5400,SPRUCE,CALAVERS,1,N5_P4_1_1,60009584.0,N5_P4_11,,,1,Line,SKYLINE_5,SPRUCE,N5_P4_1_1,1,duplicate_match,different
3402,cc06f2ca-b3c2-4184-9741-005bbca131eb,Branch,ACLineSegment,1,698T698_1 1 1 138kV,7270,L_BELLSO8_1Y,BELLSO,7271,L_NEWBRE8_1Y,NEWBRE,1,698T698_1,60000513.0,160T216,,,1,Line,L_BELLSO8_1Y,L_NEWBRE8_1Y,160T216_1,1,duplicate_match,different
3402,cc06f2ca-b3c2-4184-9741-005bbca131eb,Branch,ACLineSegment,1,698T698_1 1 1 138kV,7270,L_BELLSO8_1Y,BELLSO,7271,L_NEWBRE8_1Y,NEWBRE,1,698T698_1,60011559.0,698T6981,,,1,Line,L_NEWBRE8_1Y,L_BELLSO8_1Y,698T698_1,1,duplicate_match,different
3411,cccbfc6e-e332-4c17-9058-23e90002cefd,Branch,ACLineSegment,1,1 1 69kV,76668,L_ALTUDA9_1Y,ALTUDA,76669,L_PERSGA9_1Y,PRSMNGAP,1,310T384_1,60003014.0,ALTU_PER,,,1,Line,ALTUDA2A,PRSMNGAP2A,ALTU_PER_1,1,duplicate_match,different
3411,cccbfc6e-e332-4c17-9058-23e90002cefd,Branch,ACLineSegment,1,1 1 69kV,76668,L_ALTUDA9_1Y,ALTUDA,76669,L_PERSGA9_1Y,PRSMNGAP,1,310T384_1,60008100.0,310T3841,,,1,Line,L_PERSGA9_1Y,L_ALTUDA9_1Y,310T384_1,1,duplicate_match,different
3413,ccf91b29-0ed1-469f-b5c7-8ca2c9e13463,Branch,ACLineSegment,1,PC1TIE_1 1 1 345kV,1058,LONGSHORE_5,LNGSW,131352,PC_NORTH_1_5,PC_NORTH,1,PC1_TIE_1,60006644.0,PC1TIE,,,1,Line,LONGSHORE_5,PC_NORTH_1_5,PC1TIE_1,1,duplicate_match,different
3413,ccf91b29-0ed1-469f-b5c7-8ca2c9e13463,Branch,ACLineSegment,1,PC1TIE_1 1 1 345kV,1058,LONGSHORE_5,LNGSW,131352,PC_NORTH_1_5,PC_NORTH,1,PC1_TIE_1,60010142.0,PC1_TIE1,,,1,Line,LONGSHORE_5,PC_NORTH_1_5,PC1_TIE_1,1,duplicate_match,different
3424,ed76e4e5-05cd-4c24-a966-6ece469da70f,Branch,ACLineSegment,1,JUNCTI_MENPHT1_1 1 1 69kV,6400,JUNCTION2A,JUNCTION,6401,MENPHTP2A,MENPHTAP,1,JUNCTI_MENPHT1_1,60009103.0,JUNCTI_MENPHT11,,,1,Line,JUNCTION2A,MENPHTP2A,JUNCTI_MENPHT1_1,1,duplicate_match,different
3424,ed76e4e5-05cd-4c24-a966-6ece469da70f,Branch,ACLineSegment,1,JUNCTI_MENPHT1_1 1 1 69kV,6400,JUNCTION2A,JUNCTION,6401,MENPHTP2A,MENPHTAP,1,JUNCTI_MENPHT1_1,60005574.0,JUNC_MENPHT1,,,1,Line,JUNC2A,MENPHTP2,JUNC_MENPHT1_1,1,duplicate_match,different
3430,edcc7774-fd3e-42b6-98e5-b759f9ff4144,Branch,ACLineSegment,1,LOOK_APO_1 1 1 138kV,802,APOLLO,APOLLO,828,LOOKOUT,LOOKOUT,1,LOOK_APO_1,60003070.0,APO_FIRW,,,1,Line,APOLLO,FIREWHEEL,APO_FIRW_1,1,duplicate_match,different
