teid,n_hours,n_inservice,dampsse_ids,pct_inservice,dampsse_default_status,branch_id,implied_default_status,pct_closed,from_bus,to_bus,DeviceType,ercotDampsseId,dampsse_name_raw,dampsse_from_station,dampsse_to_station
338932,13151,13151,1,1.0,Closed,60094881.0,Closed,1.0,WINKSS_8,ORBISONT_8,Line,12325,5142__C,WINKS,ORBTP
338933,13151,13151,1,1.0,Closed,60094882.0,Closed,1.0,BALDING_8,ORBISONT_8,Line,12326,5142__D,BDPOD,ORBTP
339294,17520,17520,1,1.0,Closed,60008917.0,Closed,1.0,ANDRANCHT_8,RETONE_8,Line,9930,6140__D,ANPOI,RTPOD
339626,17520,17125,1,0.9775,Closed,60008894.0,Closed,1.0,GIBN_CREK_5,ZENITH__B345,Line,10713,XGCZEN50_A,GIBCRK,ZEN
339712,17520,17484,1,0.9979,Closed,60009497.0,Closed,1.0,EASTLAND_9,LEON2_9,Line,1995,6635__F,LENSW,ESTLD
339713,17520,17295,1,0.9872,Closed,60008954.0,Closed,1.0,EASTLAND_9,MORTNVAL_9,Line,1840,6635__G,MRVLY,ESTLD
339733,17520,15613,1,0.8912,Closed,60112431.0,Closed,1.0,DEC_0_8,DEC_0_1,Transformer,2741,DEC_G0CH,DEC,DEC
339734,17520,16781,1,0.9578,Closed,60010744.0,Closed,1.0,DEC_1_8,DEC_1_1,Transformer,2667,DEC_G1NH,DEC,DEC
339761,17520,16630,1,0.9492,Closed,60010745.0,Closed,1.0,DEC_2_8,DEC_2_1,Transformer,2813,DEC_G2SH,DEC,DEC
339908,17520,17490,1,0.9983,Closed,60008958.0,Closed,1.0,TOCO_8,PARIS_8,Line,3353,1540__C,TCOSW,PARIS
340435,17520,17520,1,1.0,Closed,60011959.0,Closed,1.0,P_SEWAJU8_1_,P_PIPELI8_1_,Line,3505,736T736_1,PIPELI,SEWAJU
340699,17520,17520,1,1.0,Closed,60009447.0,Closed,1.0,WINKSS_8,VEST_8,Line,345,6502__A,WINKS,VESTS
340700,17520,17507,1,0.9993,Closed,60009478.0,Closed,1.0,VEST_8,HALLEY_W8,Line,1725,6502__B,HYPOD,VESTS
340877,17520,17520,1,1.0,Closed,60112807.0,Closed,1.0,RTS_5,RTS_34,Transformer,7858,RTS_T1,RTS,RTS
340945,17520,17520,1,1.0,Closed,60009276.0,Closed,1.0,RTS_5,L_BOWWOO5_1Y,Line,9067,RTS_BOWWOO_1,BOWWOO,RTS
340978,17520,17448,1,0.9959,Closed,60009289.0,Closed,1.0,TPCO4A,MCCAMPB4A,Line,5681,MCCAMP_TPCO1_1,TPCO,MCCAMPBE
340987,17520,577,1,0.0329,Open,60009290.0,Closed,0.85,MCCAMPB4A,TPCO4B,Line,5682,MCCAMP_TPCO2_1,TPCO,MCCAMPBE
341066,17520,17439,1,0.9954,Closed,60009101.0,Closed,1.0,YELWJCKT4B,TREADWEL4A,Line,10531,TREADW_YELWJC1_1,TREADWEL,YELWJCKT
341343,17520,17520,1,1.0,Closed,60009460.0,Closed,1.0,CULBERSONT_8,L_CULBER8_1Y,Line,42,6142__J,CWIND,CULSW
341900,17520,17512,1,0.9995,Closed,60112415.0,Closed,1.0,LNCRK2_2_8,LNCRK2_1_5,Transformer,4574,LNCRK_T2,LNCRK,LNCRK
341904,17520,17512,1,0.9995,Closed,60006755.0,Closed,1.0,LNCRK2_1_8,LNCRK2_2_8,Line,7553,POTOMES_1,LNCRK2,LNCRK
341914,17520,17512,1,0.9995,Closed,60008949.0,Closed,1.0,LNCRK2_1_5,LONGCREK_5,Line,8094,345BUS_1,LNCRK,LNCRK
341994,17520,17520,1,1.0,Closed,60008906.0,Closed,1.0,PIRCOVE_8,MCHALAM_8,Line,413,6570__C,BKPOI,PCOVE
342026,17520,17520,1,1.0,Closed,60008905.0,Closed,1.0,PIRCOVE_8,WHITOIL_8,Line,1767,6570__D,PCOVE,WOPOD
342077,17520,17486,1,0.9981,Closed,60009261.0,Closed,1.0,VILLCK_T09_8,ZENITH__B138,Line,10692,VCRZEN09_A,ZEN,VCR
342218,17520,17247,1,0.9844,Closed,60008891.0,Closed,0.95,WOODROW138,DMENODE,Line,924,WOODROW_NODE_1,DMENODE,WOODROW
342219,17520,17247,1,0.9844,Closed,60008897.0,Closed,0.95,DMENODE,DN_STEAM_8,Line,10390,SPI_NODE_1,DMENODE,DENTON
342220,17520,17247,1,0.9844,Closed,60008892.0,Closed,0.95,LOCUST138,DMENODE,Line,4209,LOCUST_NODE_1,LOCUST_D,DMENODE
342414,17520,17520,1,1.0,Closed,60009150.0,Closed,1.0,GILLRINA2A,BANQUETE2A,Line,5395,BANQUE_GILLRI1_1,BANQUETE,GILLRINA
342423,17520,17520,1,1.0,Closed,60009151.0,Closed,1.0,STADIUM2A,GILLRINA2A,Line,728,GILLRI_STADIU1_1,STADIUM,GILLRINA
342607,17520,16781,1,0.9578,Closed,60008889.0,Closed,1.0,JCHRSTL,DEC_1_8,Line,10871,DEC1_JCHRSTL_1,DEC,JCHRSTL
342616,17520,16630,1,0.9492,Closed,60008890.0,Closed,1.0,DEC_2_8,JCHRSTL,Line,10323,DEC2_JCHRSTL_1,DEC,JCHRSTL
342617,17520,15613,1,0.8912,Closed,60008888.0,Closed,1.0,DEC_0_8,JCHRSTL,Line,10870,DEC0_JCHRSTL_1,DEC,JCHRSTL
342635,17520,17239,1,0.984,Closed,60009528.0,Closed,1.0,WSMSW_T8,SANSOM1_8,Line,18,6185__E,SANSM,WSMTP
343131,17520,17520,1,1.0,Closed,60009003.0,Closed,1.0,DANEVANGSUB9,NCLEMVILSUB9,Line,10247,DANSB_NCLMVL_1,DANEVAS,NCLMVLS
343132,17520,17520,1,1.0,Closed,60009004.0,Closed,1.0,SALTDOMESUB9,SHROPSHRSUB9,Line,9233,SLTDM_SHRPSH_1,SALTDOME,SHROPSHI
343170,17520,17478,1,0.9976,Closed,60008971.0,Closed,1.0,WHITEST_T8,WHILL1_8,Line,9970,6190__E,WSTHL,WSMWS
343225,17520,17520,1,1.0,Closed,60004763.0,Closed,1.0,MASN4A,L_FORTMA8_1N,Line,464,FORTMA_MASN1_1,FORTMA,MASN
343258,17520,17193,1,0.9813,Closed,60001961.0,Closed,0.95,SANSOM2_8,WHILL1_8,Line,174,6190__C,SANSM,WSMWS
343286,17520,17365,1,0.9912,Closed,60009156.0,Closed,1.0,ROSATA4A,COLETO4A,Line,10012,COLETO_ROSATA1_1,ROSATA,COLETO
343293,17520,9742,1,0.5561,Closed,60009157.0,Closed,0.5,KENEDYSW4A,ROSATA4A,Line,3889,KENEDS_ROSATA1_1,ROSATA,KENEDSW
343578,17520,17086,1,0.9752,Closed,60009281.0,Closed,0.95,L_BALCRE8_1Y,L_BARETA8_1Y,Line,3521,825T626_1,BARETA,BALCRE
343589,17520,17520,1,1.0,Closed,60001930.0,Closed,1.0,SANDBEND1_8,MASON_8,Line,9963,6150__H,ORPOI,TMDSW
343597,17520,17393,1,0.9928,Closed,60009468.0,Closed,1.0,NOTREES_SE_8,BLCKLINE_8,Line,202,6425__E,BKPOD,NTPOI
343736,17520,17096,1,0.9758,Closed,60009901.0,Closed,1.0,L_TIPPET8_1Y,L_WESTYA8_1Y,Line,1997,666T666_1,TIPPET,WESTYA
343847,17520,17520,1,1.0,Closed,60009105.0,Closed,1.0,STCO2A,KINNEBREW_9,Line,1868,6670__C,STCO,KBPOI
343922,17520,17520,1,1.0,Closed,60009483.0,Closed,1.0,WICKETAP_9,YUCCADR_9,Line,3458,6917__E,WICKT,YUCSW
343960,17520,17520,1,1.0,Closed,60009170.0,Closed,1.0,LISTON4A,GARZA4A,Line,753,GARZA_LISTON1_1,LISTON,GARZA
344010,17520,17488,1,0.9982,Closed,60009702.0,Closed,1.0,LARDVNTH4A,LSCRUCES4A,Line,4109,LARDVN_LASCRU1_1,LASCRUCE,LARDVNTH
344020,17520,17024,1,0.9717,Closed,60009701.0,Closed,1.0,LSCRUCES4A,MILO4A,Line,4083,LASCRU_MILO1_1,LASCRUCE,MILO
344148,17520,17513,1,0.9996,Closed,60009707.0,Closed,1.0,COLETO4A,EULER4A,Line,10011,COLETO_EULER1_1,EULER,COLETO
344200,17520,17520,1,1.0,Closed,60009188.0,Closed,1.0,STRLGPMP_9,KINNEBREW_9,Line,3905,KBPOI_STPMP_1,KBPOI,STRLPMP
344260,17520,17520,1,1.0,Closed,60009732.0,Closed,1.0,THRRVRS2B,THRRVRS2A,Line,10524,THREER_THREE_1_1,THREE_RI,THREER69
344326,17520,17520,1,1.0,Closed,60009538.0,Closed,1.0,ALLENSWS2_8,ALLENSW2_8,Line,5323,ALNSW_SERDV2_1,ALNSW,ALNSW
344630,17520,17520,1,1.0,Closed,60011226.0,Closed,1.0,QUAINT2A,CLFK2A,Line,10003,CLFK_QUAINT1_1,CLFK,QUAINT
344654,17520,17520,1,1.0,Closed,60009607.0,Closed,1.0,DELT2A,QUAINT2A,Line,10897,DELT_QUAINT1_1,QUAINT,DELT
344673,17520,17488,1,0.9982,Closed,60009605.0,Closed,1.0,ONYXREA2A,QUAINT2A,Line,7163,ONYXRE_QUAINT1_1,ONYXREA,QUAINT
344698,17520,17429,1,0.9948,Closed,60111487.0,Closed,1.0,ZENITH__B138,ZENITH_A3STR,Transformer,9458,ZEN_AT3H,ZEN,ZEN
344883,17520,17520,1,1.0,Closed,60009093.0,Closed,1.0,STMBOAT2A,HAPVAL2,Line,9244,STMBT_HAPV_1,HAPV,STMBOAT
344951,17520,17520,1,1.0,Closed,60009269.0,Closed,1.0,TREADWEL4A,CACTSFLT_T3,Line,8591,CFLATS_TLINE_1,TREADWEL,CFLATS
345059,17520,17504,1,0.9991,Closed,60112704.0,Closed,1.0,CACTSFLT_T3,CACTSFLT_3Y,Transformer,2613,CFLATS_T1H,CFLATS,CFLATS
345421,17520,17287,1,0.9867,Closed,60009649.0,Closed,1.0,L_KENDAL5_1Y,L_BERGHE5_1Y,Line,412,656T656_1,KENDAL,BERGHE
345422,17520,17504,1,0.9991,Closed,60001491.0,Closed,1.0,L_BERGHE5_1Y,L_HAYSEN5_1Y,Line,8176,398T389_1,HAYSEN,BERGHE
345840,17520,17472,1,0.9973,Closed,60009138.0,Closed,1.0,ROSATA4A,L_DANFOR8_1Y,Line,10303,DANFOR_KENT_1,DANFOR,ROSATA
346112,17520,17513,1,0.9996,Closed,60010154.0,Closed,1.0,HOLTSS_8,NTCOWDEN_8,Line,3370,14025__A,NCWDN,HLTSW
347580,17520,17516,1,0.9998,Closed,60009543.0,Closed,1.0,ROWLETT_8,CRKSIDE_8,Line,3335,1391__D,CRKSD,ROWLT
347655,17520,17520,1,1.0,Closed,60009866.0,Closed,1.0,RETREV__B138,RETREV02TPA8,Line,8911,RT_RTA02_1,RT,RT
347656,17520,17520,1,1.0,Closed,60009868.0,Closed,1.0,RETREV_T02A8,RETREV02TPA8,Line,9066,RT_TPA02_1,RT,RT
347657,17520,17302,1,0.9876,Closed,60009867.0,Closed,1.0,RETREV__B138,RETREV_T02B8,Line,8877,RT_RTB02_1,RT,RT
347658,17520,17302,1,0.9876,Closed,60009869.0,Closed,1.0,RETREV02TPB8,RETREV_T02B8,Line,8878,RT_TPB02_1,RT,RT
347772,17520,17520,1,1.0,Closed,60009721.0,Closed,1.0,GANSO4A,EAGLE_HY4A,Line,10923,EAGLE__GANSO1_1,GANSO,EAGLE_HY
347781,17520,17361,1,0.9909,Closed,60009719.0,Closed,1.0,ESCONDID4A,GANSO4A,Line,493,ESCOND_GANSO1_1,ESCONDID,GANSO
347790,17520,17520,1,1.0,Closed,60009722.0,Closed,1.0,MAVERICK4A,GANSO4A,Line,551,GANSO_MAVERI1_1,MAVERICK,GANSO
349266,17520,17520,1,1.0,Closed,60008941.0,Closed,1.0,WHALENLK_8,FULLERTON_8,Line,9920,6111__C,WLPOI,FLRSW
349392,17520,17520,1,1.0,Closed,60007964.0,Closed,1.0,TEXINSTA_8,HEADLEE_8,Line,1844,6535__E,CPPOD,GRVPT
352312,17520,13116,1,0.7486,Closed,60004883.0,Closed,0.95,RETREV__B138,TNBRAZORIA1,Line,586,G138_17_1,RT,BRAZORIA
352313,17520,17520,1,1.0,Closed,60009839.0,Closed,1.0,TNANGLETON1,RETREV__B138,Line,3129,138_RTR_ANG_1,RT,ANGLETON
352391,17520,17509,1,0.9994,Closed,60009459.0,Closed,1.0,CULBERSONT_8,MAVRKDRW_8,Line,1911,6575__D,MVRCK,CULSW
352575,17520,17520,1,1.0,Closed,60009676.0,Closed,1.0,TNRATTLSNK1,SANDTANK_8,Line,1678,138_RTS_SNT_1,RTLSNAKE,STPOD
352576,17520,17520,1,1.0,Closed,60009817.0,Closed,1.0,TNRATTLCCP1,TNRATTLSNK1,Line,3130,138_RTS_CLP_1,CALONPTR,RTLSNAKE
352666,17520,17520,1,1.0,Closed,60009601.0,Closed,1.0,ANSO2A,ZELO2A,Line,5267,ANSO_ZELO1_1,ZELO,ANSO
352684,17520,17520,1,1.0,Closed,60009606.0,Closed,1.0,HAWEXXN2A,ZELO2A,Line,2192,HAWEXX_ZELO1_1,HAWEXXN,ZELO
352779,17520,15144,1,0.8644,Closed,60009630.0,Closed,0.944,KINNISON2A,SAGE2A,Line,4004,KINNIS_SAGE1_1,KINNISON,SAGE
353593,17520,17520,1,1.0,Closed,60009642.0,Closed,1.0,UVSS_RC,BLDSW_RC,Line,7052,BL-UV_RC_UV,UVSS_RC,BLDSW_RC
353594,17520,17520,1,1.0,Closed,60009641.0,Closed,1.0,NQUIN_RC,UVSS_RC,Line,10687,UV-QN_RC_QN,NQUIN_RC,UVSS_RC
353595,17520,17520,1,1.0,Closed,60009644.0,Closed,1.0,NQUIN_RC,QUINL_RC,Line,7498,QN-QL_RC_QL,NQUIN_RC,QUINL_RC
353596,16992,16887,1,0.9938,Closed,60093123.0,Closed,1.0,MAGNS_RC,NQUIN_RC,Line,11973,MG-QN_RC_QN,NQUIN_RC,MAGNS_RC
354437,17520,17520,1,1.0,Closed,60009831.0,Closed,1.0,TNUTAHM___1,TNUTAHC___1,Line,3082,138_UTH_DMB_1,UTAHC,UTAH
354452,17520,17520,1,1.0,Closed,60009637.0,Closed,1.0,TNUTAHM___1,MUSQUIZ4A,Line,1673,138_MQZ_UTH_1,MUSQUIZ,UTAH
354460,17520,17520,1,1.0,Closed,60009544.0,Closed,1.0,WINDMF_T8,AIRCO2_T8,Line,4723,1700__J,LWRNC,WMFPI
354465,17520,17520,1,1.0,Closed,60009541.0,Closed,1.0,CRLTN1_8,CROWN1_8,Line,3576,735__J,CRLTN,CRNRD
354569,17520,17520,1,1.0,Closed,60008988.0,Closed,1.0,ELM_MOTT__8,WACONCST1_8,Line,1405,1010__K,NCRST,ELMOT
354570,17520,17520,1,1.0,Closed,60008989.0,Closed,1.0,WACOBLMD1_8,WACONCST1_8,Line,1503,1010__L,NCRST,BLMED
354623,17520,17507,1,0.9993,Closed,60009450.0,Closed,1.0,MIDCREST_8,RIVERTON_8,Line,9871,6148__A,RVRSW,MCPOD
354625,17520,17520,1,1.0,Closed,60009660.0,Closed,1.0,RIVERTON_8,THRMIDRW_8,Line,9959,6143__A,RVRSW,TMDSW
354810,14327,14318,1,0.9994,Closed,60111453.0,Closed,1.0,P_H_R__POI_8,P_H_R__A3STR,Transformer,12245,PHR_AT3H,PHR,PHR
355156,17520,17464,1,0.9968,Closed,60009652.0,Closed,1.0,L_FPPYD25_1Y,L_FPPYD15_1Y,Line,406,653T653_1,FPPYD1,FPPYD2
355545,17520,17520,1,1.0,Closed,60008907.0,Closed,1.0,WOLFSS_8,WRDGLFTA_8,Line,1846,6545__I,WLFSW,WGLFT
355903,17520,17478,1,0.9976,Closed,60009422.0,Closed,1.0,VULCAN,LIPAN_8,Line,3994,LIPAN_VULCAN_1,VULCAN,LIPAN
356145,17520,17510,1,0.9994,Closed,60009870.0,Closed,1.0,KARSTN__B138,SOWYCK26TP_8,Line,4134,KR_SO_26_A,KR,SO
356146,17520,17510,1,0.9994,Closed,60009871.0,Closed,1.0,SOWYCK26TP_8,TELVEW26TP_8,Line,9239,SO_TV_26_A,TV,SO
356175,17520,17510,1,0.9994,Closed,60009872.0,Closed,1.0,SOWYCK26T1_8,SOWYCK26TP_8,Line,9061,SO_TAP26_1,SO,SO
357665,17520,17520,1,1.0,Closed,60010156.0,Closed,1.0,ECTRHILL_8,HIGHSKY_8,Line,243,6461__C,ECTHM,HISKY
357666,17520,17520,1,1.0,Closed,60009474.0,Closed,1.0,PARKSBL_8,HIGHSKY_8,Line,1745,6463__C,PBELL,HISKY
357822,17520,17520,1,1.0,Closed,60009645.0,Closed,1.0,BLDSW_RC,WMUNS_RC,Line,7023,BL_WM_RC_A,WMUNS_RC,BLDSW_RC
357826,17520,17520,1,1.0,Closed,60009646.0,Closed,1.0,BLDSW_RC,WMUNS_RC,Line,6996,BL_WM_RC2_B,WMUNS_RC,BLDSW_RC
358115,17520,17109,1,0.9765,Closed,60009842.0,Closed,1.0,MILLER_X88B8,BAYTWN__B138,Line,7014,BT_MLR88_A,MLR,BT
358116,17520,16873,1,0.9631,Closed,60009853.0,Closed,1.0,S_R_B__POI8B,TEXAS__X87B8,Line,9171,SRBTX_87_A,TX,SRB
358310,17520,14225,1,0.8119,Closed,60004897.0,Closed,1.0,TNHDNLAKES1,TNLEAGCITY1,Line,661,G138_8B_1,HDNLAKES,LEAGCITY
358311,17520,17520,1,1.0,Closed,60009835.0,Closed,1.0,TNHDNLAKES1,TNSOUSHORE1,Line,3009,138_HDL_SS1_1,SOUSHORE,HDNLAKES
358312,17520,17520,1,1.0,Closed,60009836.0,Closed,1.0,TNSOUSHORE1,TNHDNLAKES1,Line,1637,138_HDL_SS2_1,SOUSHORE,HDNLAKES
358313,17520,17520,1,1.0,Closed,60009837.0,Closed,1.0,TNHDNLAKES1,P_H_R__POI_8,Line,686,G138_8A_1,PHR,HDNLAKES
358489,17520,16747,1,0.9559,Closed,60009440.0,Closed,1.0,YUCCADR_8,BLCKLINE_8,Line,172,6425__G,BKPOD,YUCSW
358685,17520,17486,1,0.9981,Closed,60009875.0,Closed,1.0,FRANZ___09B8,VILLCK_T09_8,Line,656,FZ_VCR09_A,VCR,FZ
358851,17520,17515,1,0.9997,Closed,60009491.0,Closed,1.0,BURNETTSW_8,LKWICHIT1_8,Line,290,6442__A,BTTSW,LKWSW
359136,17520,17517,1,0.9998,Closed,60011526.0,Closed,1.0,ANNAGCEC_T8,ANNASE_8,Line,9669,567__F,ANNAI,ANASE
359161,17520,17520,1,1.0,Closed,60009554.0,Closed,1.0,FLATBRA_8,CROCKETT_8,Line,1398,1230__B,FBPOI,CRKET
359162,17520,17520,1,1.0,Closed,60009553.0,Closed,1.0,FLATBRA_8,BEREA_8,Line,1464,1230__H,FBPOI,JEPOI
359288,17520,14639,1,0.8356,Closed,60009814.0,Closed,0.95,TNSNDLKCEC1,TNSANDLAKE1,Line,3163,138_SNL_ECL_1,SANDLKEC,SANDLAKE
359289,17520,17520,1,1.0,Closed,60009674.0,Closed,1.0,TNSANDLAKE1,MCLLVAIN_8,Line,3119,138_SNL_OEC_1,SANDLAKE,MCPOI
359460,17520,17520,1,1.0,Closed,60009453.0,Closed,1.0,BARSTOWNW_8,PECONE_P8,Line,1912,6575__F,BARNW,PCPOI
359529,17520,17520,1,1.0,Closed,60009479.0,Closed,1.0,MIDFARMS_8,AMOMIDFM_8,Line,9721,6093__B,MDFAM,MDFRM
359868,17520,17437,1,0.9953,Closed,60009854.0,Closed,1.0,AMOCO__XB138,HUD_8,Line,3836,HUD_AK_04_1_1,HUD,AK
359869,17520,17332,1,0.9893,Closed,60009855.0,Closed,1.0,HUD_8,AMOCO__XB138,Line,2372,HUD_AK_04_2_1,HUD,AK
359899,17520,17437,1,0.9953,Closed,60009939.0,Closed,1.0,HUD_8,HUD_8_2,Line,2321,HUD_CKT15_1,HUD,HUD
359900,17520,16890,1,0.964,Closed,60009938.0,Closed,1.0,HUD_8,HUD_8_1,Line,2351,HUD_CKT11_1,HUD,HUD
359951,17520,17426,1,0.9946,Closed,60009834.0,Closed,1.0,TNAMOCO___1,TNMBLFR___1,Line,1597,138_AMO_MPL_1,AMOCOTN,MPLTANKF
360176,17520,17509,1,0.9994,Closed,60009495.0,Closed,1.0,BURNETTSW_9,WFLLSBSN_T9,Line,3431,6935__J,WFBTP,BTTSW
360177,17520,17510,1,0.9994,Closed,60009494.0,Closed,1.0,BURNETTSW_9,WFLSNBYP_T9,Line,3488,6927__D,WFNTP,BTTSW
360567,17520,17520,1,1.0,Closed,60012556.0,Closed,1.0,DENDR_E8,MAPLE1_8,Line,6622,3335__A,MAPLE,DENDR
360568,17520,17520,1,1.0,Closed,60012557.0,Closed,1.0,MAPLE1_8,COLVLE2_8,Line,6760,3335__B,MAPLE,CLLVL
360624,17520,17520,1,1.0,Closed,60009851.0,Closed,1.0,S_CHAN__B138,DERICK_X85B8,Line,10382,DERSC_85_A,DER,SC
360710,17520,17520,1,1.0,Closed,60009536.0,Closed,1.0,ROYSE_N5,CASHSW_T5,Line,5089,212__A,RYSSW,CSHSW
360830,17520,17446,1,0.9958,Closed,60009925.0,Closed,1.0,AJO7A,STELPOI7A,Line,5344,AJO_STELLA1_1,STELLATP,AJO
361034,17520,17520,1,1.0,Closed,60009446.0,Closed,1.0,TNWICKETT_1,WOLFSS_8,Line,3018,138_WIC_OWF_1,WICKETT,WLFSW
361083,17520,17519,1,0.9999,Closed,60009002.0,Closed,1.0,TX_RSRCH,RAFTER,Line,10670,V3_Z1_1,Z1,V3
361174,17520,17498,1,0.9987,Closed,60009888.0,Closed,1.0,LONG_DRAW,FARMLAND,Line,11120,FARMLAND_LONGD_1,W_LD_345,FARMLAND
361206,17520,17512,1,0.9995,Closed,60009592.0,Closed,1.0,WEDINBURGSB8,PALMHURSTSB8,Line,10678,WEDBG_PLMHRT_1,MV_PALM4,MV_WEDN4
361247,17520,16911,1,0.9652,Closed,60008998.0,Closed,1.0,CASTRVLL,RAFTER,Line,10354,D1_Z1_1,D1,Z1
361470,17520,17212,1,0.9824,Closed,60009923.0,Closed,1.0,PALMITO138,STILLMAN,Line,7225,PALMI_STLMN2_2,STILLMAN,PALMITO
361553,17520,17416,1,0.9941,Closed,60009727.0,Closed,1.0,LAPALMA4B,LA_PALMA4A,Line,4139,LA_PAL_PALMAS1_1,PALMASVC,LA_PALMA
361562,17520,17415,1,0.994,Closed,60009728.0,Closed,1.0,LA_PALMA4A,LAPALMA4C,Line,4140,LA_PAL_PALMAS2_1,PALMASVC,LA_PALMA
361575,17520,17517,1,0.9998,Closed,60009505.0,Closed,1.0,SHER_L_M_8,STONCRK_8,Line,1343,1130__L,SHLMT,STNSW
361577,17520,17310,1,0.988,Closed,60009509.0,Closed,1.0,SHER_E_8,STONCRK_8,Line,3294,1590__E,STNSW,SHMNE
361578,17520,17518,1,0.9999,Closed,60009508.0,Closed,1.0,SHER_NW_8,STONCRK_8,Line,4711,1600__J,STNSW,SHNRW
361994,17520,17520,1,1.0,Closed,60009863.0,Closed,1.0,MONSAN_POI_8,HUD_8,Line,2322,HUDMSN04_A,HUD,MSN
361995,17520,17486,1,0.9981,Closed,60009864.0,Closed,1.0,HUD_8,MUSTNG_S04_8,Line,2323,HUDMU_04_A,MU,HUD
362260,17520,17520,1,1.0,Closed,60010190.0,Closed,1.0,CASHSW_T5,WLNDTIRC1,Line,5084,2464_6878_1_1,CSHSW,WLNDSSRC
362262,17520,17520,1,1.0,Closed,60009537.0,Closed,1.0,WLNDTIRC2,CASHSW_T5,Line,6388,2464_6878_2_2,CSHSW,WLNDSSRC
362428,17520,17395,1,0.9929,Closed,60009739.0,Closed,1.0,RINCON4B,MELNCRK4A,Line,5719,MELONC_RINCON1_1,RINCON,MELONCRE
362437,17520,17461,1,0.9966,Closed,60009706.0,Closed,1.0,SEADRFTC4A,MELNCRK4A,Line,5562,MELONC_SEADRF1_1,SEADRFTC,MELONCRE
362971,17520,17520,1,1.0,Closed,60009677.0,Closed,1.0,NAVAJOPOD_8,NAVAJOTAP_8,Line,9977,6255__I,NVPOD,NVOTP
363140,17520,17520,1,1.0,Closed,60009619.0,Closed,1.0,BIGLAKE4B,OWLS4A,Line,7019,BIGLAK_OWLS1_1,BIGLAKE,OWLS
363168,17520,17520,1,1.0,Closed,60009890.0,Closed,1.0,SANTARIT4A,OWLS4A,Line,7332,OWLS_SANTAR1_1,SANTARIT,OWLS
363194,17520,16663,1,0.9511,Closed,60009510.0,Closed,1.0,STONCRK_8,PAYNE1_8,Line,4709,1575__A,PAYNE,STNSW
363294,17520,17520,1,1.0,Closed,60012722.0,Closed,1.0,L_PINTCR8_1Y,BRACKETT4A,Line,2082,690T690_1,PINTCR,BRACKETT
363615,17520,17520,1,1.0,Closed,60009465.0,Closed,1.0,ANDRCOSO_8,HOLTSS_8,Line,9950,6108__A,ACSSW,HLTSW
363625,17520,17520,1,1.0,Closed,60009471.0,Closed,1.0,NOANDREW_8,EMMA_9A,Line,9854,6109__A,EMMAS,ANDNR
363633,17520,17520,1,1.0,Closed,60009466.0,Closed,1.0,HOLTSS_8,EMMA_9A,Line,35,6109__B,EMMAS,HLTSW
363678,17520,17340,1,0.9897,Closed,60111482.0,Closed,1.0,OBRIEN_B138A,OBRIEN_2ASTR,Transformer,6000,OB_AT2H,OB,OB
363707,17520,17520,1,1.0,Closed,60009655.0,Closed,1.0,RUDD_8,ORBISONT_8,Line,9832,6142__C,BRPOD,RUPOD
364090,17520,17520,1,1.0,Closed,60009469.0,Closed,1.0,CHEYENTA_8,MAGWALT_8,Line,9785,6101__D,CHEYT,MWPOD
364637,17520,17520,1,1.0,Closed,60009922.0,Closed,1.0,FARMLAND,TAHOKAW_5,Line,10646,TAHOKA_TLINE_1,TAHOKA,FARMLAND
364643,17520,17512,1,0.9995,Closed,60012717.0,Closed,1.0,L_CLEASP8_1Y,L_WELTRO8_1Y,Line,11227,202T754_1,CLEASP,WELTRO
364660,17520,17520,1,1.0,Closed,60009441.0,Closed,1.0,YUCCADR_8,SANDTANK_8,Line,2019,6575__A,PCPOI,AQUTP
364878,17520,17507,1,0.9993,Closed,60009729.0,Closed,1.0,PHARR4A,PHARR4B,Line,7347,PHARR_PHARRS1_1,PHARR,PHARRSVC
364887,17520,17410,1,0.9937,Closed,60009730.0,Closed,1.0,PHARR4A,PHARR4C,Line,7367,PHARR_PHARRS2_1,PHARR,PHARRSVC
364963,17520,17516,1,0.9998,Closed,60010175.0,Closed,1.0,MARRS_8,EVRMAN_B8,Line,246,6302__A,MARSW,EVRSW
364970,17520,17435,1,0.9951,Closed,60009523.0,Closed,1.0,MARRS_8,ALCON2_T8,Line,9955,6121__F,ACNTP,MARSW
365129,17520,17520,1,1.0,Closed,60009763.0,Closed,1.0,TATTON4A,MELNCRK4A,Line,5563,MELONC_TATTON1_1,MELONCRE,TATTON
365343,17520,17520,1,1.0,Closed,60009616.0,Closed,1.0,QUAINT2A,ZELO2A,Line,8884,QUAINT_ZELO1_1,ZELO,QUAINT
365472,17520,17484,1,0.9979,Closed,60009522.0,Closed,1.0,MARRS_8,ALCON1_T8,Line,9922,6116__F,ACNTP,MARSW
365526,17520,17520,1,1.0,Closed,60009521.0,Closed,1.0,FRSTHILL_8,MARRS_8,Line,9984,6295__B,MARSW,FSTHL
365536,17520,16989,1,0.9697,Closed,60010178.0,Closed,1.0,MARRS_8,FRSTHIL2_8,Line,9982,6290__D,RLHT1,MARSW
365568,17520,17517,1,0.9998,Closed,60010174.0,Closed,1.0,MARRS_8,EVRMAN_A8,Line,97,6303__A,MARSW,EVRSW
365975,17520,17520,1,1.0,Closed,60009764.0,Closed,1.0,WHITEPT4A,MIDWIND_8,Line,5723,MIDWINDTL_1,WHITE_PT,MIDWIND
