teid,branch_id,ercotDampsseId,from_bus,to_bus,ckt,default_status,default_status_source,in_service_date,retirement_date,DeviceType,match_status,in_service_date_source,retirement_date_source,dates_review_flag,status_review_flag,dampsse_default_status,dampsse_pct_inservice,implied_default_status,pct_closed
501127,60011635.0,2384.0,JONCRK__B138,VLASCO__B138,1,Closed,dampsse_inservice,2021-04-19 15:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9981,Closed,1.0
589510,60012503.0,3003.0,TNBCATOKA_1,TNFOXTAIL_1,1,Closed,dampsse_inservice,2023-01-25 12:47:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4797,60000566.0,4782.0,RNDRCKSE1_8,L_GILLCR8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9993,Closed,1.0
378602,60009761.0,490.0,ENCINAL4A,LEMAY4A,1,Closed,dampsse_inservice,2019-03-27 23:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9986,Closed,1.0
880,60009098.0,6795.0,COLE_IVI4A,BALLINGE4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
76055,60005402.0,2259.0,HONDOCREEK9,CSTROVILESW9,1,Open,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,mixed,Open,0.4898,Closed,0.8
4799,60003784.0,8794.0,CHARCOSUB9,L_WESER_9_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9954,Closed,1.0
4800,,,,,,,,1990-01-01,2099-12-31,,unmatched,default,default,,,,,,
1381,60003782.0,8593.0,CH202A,HENRY,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9973,Closed,1.0
68935,60003600.0,8572.0,CACTUS2A,IRAN2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9908,Closed,1.0
330297,60009141.0,230.0,L_LINCOL8_1Y,L_GIDDIN8_1Y,1,Closed,dampsse_inservice,2017-10-13 18:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9465,Closed,0.9
4801,60002086.0,166.0,EPDC_STH_8,EPDC2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9304,Closed,1.0
4589,60004993.0,754.0,GRNBYU__B345,KING____B345,74,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.916,Closed,0.95
4802,60001531.0,8299.0,L_LAVERN9_1Y,L_NIXOGV9_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
610831,60012842.0,11270.0,CAMPION1_8,TRA1T_8,1,Closed,dampsse_inservice,2023-05-12 13:37:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9996,Closed,1.0
2467,60003918.0,9993.0,LYTTON13,PILOT_KB,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
299991,60001729.0,9556.0,L_BLEWET8_1Y,L_ODLASW8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9878,Closed,0.9
268543,60001711.0,9631.0,L_BIGHIL5_1Y,L_TWINBU5_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,mixed,Closed,0.98,Closed,0.65
415283,60010494.0,8724.0,LV4BRDG7A,CHARLYEG_5,1,Closed,dampsse_inservice,2019-10-18 16:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.994,Closed,1.0
4803,60007007.0,8876.0,REAGORSPRG,ROCKETTSW,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
863268,60104719.0,13276.0,CORE_SW,CORE_WEST,1,Open,dampsse_inservice,2026-09-18 17:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Open,0.0388,Closed,1.0
373237,60009820.0,1698.0,TNETOYAHT_1,TNBLNGLEAT1,1,Closed,dampsse_inservice,2019-02-18 14:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9995,Closed,1.0
2937,60004945.0,489.0,GALVES__B138,W_GALV__B138,63,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
375987,60009472.0,292.0,TARZANSW_8,MARNSFLD2_T8,1,Closed,dampsse_inservice,2019-01-04 01:38:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4805,60005623.0,2511.0,KIMBALROAD,KIMBALL2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
818,60002489.0,2055.0,DCVERC_8,TAWAKRC_T8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
41969,60009084.0,8755.0,DENTONT2,CLYDEMAG2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1443,60001089.0,6564.0,MDLTM2_8,ENETOH2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9772,Closed,0.95
412,60002378.0,1964.0,CRANE_9,CRNATLTA_9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
2647,60000148.0,1310.0,ATMEL1_T8,HACKBRY1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9427,Closed,0.95
874711,60114363.0,14374.0,HONEY_WD_5,SAND_BLUFF,1,Open,dampsse_inservice,2026-09-30 16:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Open,0.0,Open,0.0
322,60003615.0,7138.0,CALVERT,CALVERTSW,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
2768,60000216.0,1497.0,SEATEAG_T_8,SEATEAG1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
709769,60009455.0,9794.0,MASON_8,RIVERTON_8,1,Closed,dampsse_inservice,2024-12-02 13:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8615,Closed,0.95
852747,60103068.0,13116.0,WING_C1_8,WINGJET_8,3,Open,dampsse_inservice,2026-12-31 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Open,0.0,Open,0.0
535929,60011929.0,3529.0,OILMILL_9,OTTO_SE1_9,1,Closed,dampsse_inservice,2021-12-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
338078,60008960.0,3635.0,DELTA1_8,COMM_T8,2,Closed,dampsse_inservice,2017-10-25 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9987,Closed,1.0
101078,60002727.0,3757.0,LGVWSS,LGNVISTA1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4672,60002635.0,3552.0,FM_802,PRICE_RD,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9854,Closed,1.0
2245,60002010.0,151.0,EAGLEMNT1_8,WAGROBT1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
4812,60003269.0,6888.0,TRUS2A,BENJTAP2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
661653,60088903.0,11484.0,L_SINGTR5_1Y,SHAMROCK_5,1,Closed,dampsse_inservice,2023-12-07 14:37:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9869,Closed,1.0
4813,60003603.0,7137.0,WHARTN__60B8,CANEY_60TP8B,60,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9889,Closed,1.0
349266,60008941.0,9920.0,WHALENLK_8,FULLERTON_8,1,Closed,dampsse_inservice,2018-03-21 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
1685,60001247.0,6692.0,AMELIA1_8,UTSWMC1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
864102,60105378.0,13321.0,VALLYSES1_8,RAVENNA_8B,1,Closed,dampsse_inservice,2026-04-28 17:14:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8372,Closed,1.0
1817,60005212.0,2155.0,HAMTXTP2A,SHHA2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9997,Closed,1.0
85223,60004545.0,11167.0,ELLING06TP_8,PILGRM06TP_8,06,Closed,dampsse_inservice,2015-02-18 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9711,Closed,0.95
125984,60008212.0,11110.0,ESTES4A,CHURCH_8,1,Closed,dampsse_inservice,2015-09-28 14:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9995,Closed,1.0
1965,60006059.0,5552.0,MASW2A,STRETER2,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9885,Closed,1.0
558864,60012247.0,5404.0,ORCHRD60TP_8,BEASLY_POI_8,60,Closed,dampsse_inservice,2022-04-13 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4605,60001588.0,8413.0,L_ECKERT9_1Y,L_NEBO__9_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9916,Closed,1.0
663343,60088890.0,11448.0,TNCATTAIL_1,APTXCITY_28,1,Closed,dampsse_inservice,2023-10-04 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.6466,Closed,0.75
424732,60010981.0,3116.0,TNSCIMITRM1,PECOSBND1,1,Closed,dampsse_inservice,2020-05-18 11:32:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
553239,60012023.0,2256.0,PES1_8,H_O_C__POI_8,1,Open,dampsse_inservice,2021-12-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Open,0.0,Open,0.0
560487,60012210.0,10058.0,BLUFFSPG,SLAUGHTR,1,Closed,dampsse_inservice,2022-05-16 12:14:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9924,Closed,1.0
473,60002731.0,3758.0,RHOME_8,DECATUR_T8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9963,Closed,1.0
4889,60004891.0,559.0,AMOCOOIL_5_8,TNGRENBELT1,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4890,60002806.0,5155.0,CHULIE,SKYLIN1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
598590,60094239.0,12020.0,HK_GIS,BONBRAE138,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,evidence_dropped_wrong_device,clear_majority,Closed,0.7828,Closed,0.95
4891,60006534.0,7216.0,TNOLSEN___0,TNCLIFTON10,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
109,60005856.0,4025.0,LAKEBELTON,MOFFAT,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1929,60002252.0,1849.0,NAVYKSS1_8,WINDTHOR_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9993,Closed,1.0
866084,60112863.0,14302.0,MRGNCRK_8,RANGERIDER_8,5,Open,dampsse_inservice,2026-05-01 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Open,0.0,Open,0.0
382729,60009790.0,7442.0,PARVIN_TAP1,NAVO2,1,Closed,dampsse_inservice,2019-10-29 07:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
377261,60009785.0,3278.0,POWELL1_8,BRIARCRK_8,1,Closed,dampsse_inservice,2019-04-12 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9995,Closed,1.0
451531,60011361.0,9997.0,CLAYTON_345,PHNTMHL,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2026-03-23 14:30:00,Line,matched,default,retirement_outage,retirement_status_uncertain,mixed,Closed,0.7602,Closed,0.75
574378,60012163.0,8664.0,SHBA2A,CASCARA2A,1,Closed,dampsse_inservice,2025-06-30 15:51:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.5096,Closed,0.6
4894,60003586.0,8496.0,EAGLECRK,FLORESVI,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9999,Closed,1.0
621371,60012641.0,5463.0,RAILROAD,BANKHEAD,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4895,60002087.0,231.0,L_INGRAM8_1Y,L_HUNT__8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.994,Closed,1.0
4896,60012271.0,4979.0,LIMEST_POI_5,NAVARRO,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8844,Closed,0.85
4898,60006342.0,5798.0,NCARBIDE2B,PV_TAP2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9954,Closed,1.0
532317,60011875.0,142.0,BRECK_8,GUNSCRK2_8,2,Closed,dampsse_inservice,2021-11-03 17:12:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9962,Closed,1.0
2979,60000504.0,4741.0,FINK_T8,FINK_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
571545,60114814.0,2095.0,DSKYT2,L_TIPPET8_1Y,1,Open,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,no_pto_data,Open,0.0507,,
698112,60090300.0,11790.0,WPKELLR1_8,KLR_MAG1_T8,4,Closed,dampsse_inservice,2024-04-26 19:45:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9961,Closed,1.0
417953,60010145.0,9878.0,ORLA_SW1_8,LONGPAST_8,1,Closed,dampsse_inservice,2019-12-04 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
2944,60004947.0,750.0,MOODY__S63_8,W_GALV__B138,63,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8367,Closed,0.85
4899,60006882.0,7566.0,RAYMONDVLTP8,LASARASUB8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
622598,60012703.0,11239.0,LNOK6797,KIOW6796,1,Closed,dampsse_inservice,2023-05-03 02:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9976,Closed,1.0
639261,60092032.0,11301.0,HOGCREEK_5,EBELLSLR_5,1,Closed,dampsse_inservice,2023-10-15 10:45:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,energization_outage,default,ok,no_pto_data,Closed,0.997,,
1113,60000561.0,4679.0,RNDRCKWH_T_8,RNDRCKNE2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9877,Closed,1.0
711155,60093150.0,11975.0,AVANZADA7A,OUTP_SLR_5,1,Closed,dampsse_inservice,2025-03-31 23:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.6582,Closed,1.0
581726,60012608.0,11088.0,NEBULA7A,FIGARO7A,1,Closed,dampsse_inservice,2022-10-27 18:18:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9997,Closed,1.0
1968,60003108.0,5385.0,ATBR2A,BRONTE2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
329180,60008928.0,291.0,TARZANSW_8,MCKENZIEDR_8,1,Closed,dampsse_inservice,2017-04-12 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9182,Closed,0.85
82593,60008878.0,7048.0,JAYBIRD,BUCKTHRN_8,1,Closed,dampsse_inservice,2017-06-28 10:32:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9987,Closed,1.0
834891,60101502.0,12940.0,UPLAND1_8,HARTRING2_8,1,Closed,dampsse_inservice,2025-12-09 19:39:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.8451,Closed,0.75
4903,60004799.0,11095.0,FREER2A,LOBO2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9791,Closed,1.0
100,60005673.0,3955.0,KNOX,KATZ,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
1740,60003421.0,7064.0,SCROSSTP2A,BOBCTTAP2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
380741,60009477.0,305.0,YUKONSS_8,PUMPER_8,1,Closed,dampsse_inservice,2019-07-05 17:45:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9984,Closed,1.0
1497,60002062.0,313.0,JUDKINS_8,SANDHLTA_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9594,Closed,1.0
2263,60002035.0,95.0,BWN_TAT_T8,TATE_E_T8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4907,60001281.0,8096.0,LEMMON1_8,ARMSTG1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9971,Closed,1.0
314931,60008658.0,556.0,TILDENSUB8,FOWLERTONSB8,1,Closed,dampsse_inservice,2016-11-15 09:25:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
4908,60003006.0,5175.0,WARBURTONSW9,ALOESUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9922,Closed,1.0
733075,60095319.0,12158.0,BEULAH_5,STRG_SLR_5,1,Closed,dampsse_inservice,2025-01-31 16:26:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.7883,Closed,1.0
4306,60007638.0,10503.0,TUGTSVILSW,SANTAFESW,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4909,60001636.0,8364.0,RNDRCK_S1_8,L_WELLBR8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4910,60001061.0,6367.0,L_SCHERT8_1Y,L_CIBOLO8_1Y,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9732,Closed,1.0
76965,60008037.0,11159.0,OKLA7A,FOXTAIL7A,1,Closed,dampsse_inservice,2016-03-24 21:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
441616,60011365.0,7263.0,PALMITO138,STILLMAN,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9885,Closed,1.0
4911,60004671.0,11176.0,FAIRDALE,PLASTIPAK,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9888,Closed,1.0
360176,60009495.0,3431.0,BURNETTSW_9,WFLLSBSN_T9,1,Closed,dampsse_inservice,2018-05-23 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9994,Closed,1.0
456952,60011328.0,1601.0,TNBNSPRNGC1,TNBNSPRNGM1,1,Closed,dampsse_inservice,2020-11-11 20:07:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
835526,60101542.0,13031.0,MLLRSFRY1_8,WILMER1_8,2,Closed,dampsse_inservice,2025-12-30 19:30:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.7904,Closed,1.0
646178,60012862.0,11258.0,FRONT_EC_C2T,FRONTERA4A,1,Closed,dampsse_inservice,2023-04-26 23:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Closed,0.9689,Closed,1.0
5255,60007491.0,10423.0,JNSNCNTY8,CONCORD8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9993,Closed,1.0
4912,60005925.0,5566.0,LOSTPINE5,LOSTPN34,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9981,Closed,1.0
4913,60011521.0,5634.0,MELSSA_P8,MLSSA_RC,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
4914,60000786.0,5000.0,L_TURNER8_1Y,LYTTON13,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1767,60001392.0,8163.0,PRCKSW1_8,PRCK1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
44,60002803.0,5213.0,L_YORKCR8_1Y,L_ZORN__8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9968,Closed,1.0
