teid,in_service_date,n_energization_events,n_energization_actual_events,n_energization_chains,energization_device_name,retirement_date,n_retirement_events,n_retirement_actual_events,n_retirement_chains,retirement_device_name,default_status_majority,pct_closed,n_status_rows,status_review_flag,in_service_date_source,retirement_date_source,retirement_status_uncertain,had_dropped_evidence,review_flag
270,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
271,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
272,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
274,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
275,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
278,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
279,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
280,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,default,default,False,False,ok
281,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
282,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
283,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
284,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
285,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
286,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
287,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
288,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
291,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
292,2021-03-28 17:00:00,1,0,1,ALDALED1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,energization_planned_not_actualized
293,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
294,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
295,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
296,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
297,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
298,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
299,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
300,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
301,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
304,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
305,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
306,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
307,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
308,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
309,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
310,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
311,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
312,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
313,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
314,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
315,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
316,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
318,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
319,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
320,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
321,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
322,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
323,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
328,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
329,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
331,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
334,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
335,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
338,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
339,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
340,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
341,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
342,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
343,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
344,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
347,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
348,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,3,clear_majority,default,default,False,False,ok
349,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
350,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
351,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
352,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
353,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
354,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
355,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
357,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
358,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
361,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
362,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
363,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
364,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
365,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
366,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
367,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,default,default,False,False,ok
369,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
370,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
371,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
373,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,default,default,False,False,ok
374,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
375,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,14,clear_majority,default,default,False,False,ok
376,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
381,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
387,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
389,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
390,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
391,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
392,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
393,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Open,0.0,20,clear_majority,default,default,False,False,ok
394,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
395,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
397,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
398,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
399,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
401,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
402,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
403,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
404,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
405,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
406,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
407,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
409,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,18,clear_majority,default,default,False,False,ok
411,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
412,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
413,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
414,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
415,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,default,default,False,False,ok
417,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
418,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
419,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
420,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
421,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
422,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
423,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,default,default,False,False,ok
425,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
428,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
430,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
431,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
433,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
439,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
440,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,14,clear_majority,default,default,False,False,ok
442,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
444,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,0.941,17,clear_majority,default,default,False,False,ok
445,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
448,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
449,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
450,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,0.95,20,clear_majority,default,default,False,False,ok
452,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
453,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
454,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
455,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
456,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
460,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,default,default,False,False,ok
461,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
462,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
464,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
467,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
468,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
470,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
471,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
472,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
473,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
474,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
476,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
480,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
482,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
483,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
484,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
485,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
486,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,default,default,False,False,ok
487,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,3,clear_majority,default,default,False,False,ok
488,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
490,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
491,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,0.95,20,clear_majority,default,default,False,False,ok
494,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
496,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
497,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
499,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
500,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
501,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
504,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
505,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
506,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
508,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
509,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
510,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
512,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
513,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
514,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
515,2028-03-15 15:00:00,1,0,1,CKT9471,2099-12-31 00:00:00,0,0,0,,Closed,0.95,20,clear_majority,energization_outage,default,False,False,energization_planned_not_actualized
516,2027-05-15 13:00:00,1,0,1,CKT9481,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,energization_planned_not_actualized
517,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
518,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,1,0,1,CKT9651,Closed,1.0,20,clear_majority,default,default,False,False,ok
519,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
522,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
525,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
529,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
530,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
532,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,default,default,False,False,ok
533,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,1,1,1,7050A,Closed,1.0,20,clear_majority,default,default,False,False,ok
534,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
535,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,1,1,1,6927B,Closed,1.0,20,clear_majority,default,default,False,False,ok
537,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,1,1,1,7060A,Closed,1.0,20,clear_majority,default,default,False,False,ok
538,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
539,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
540,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
542,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
544,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,default,default,False,False,ok
545,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
547,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
550,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
551,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
553,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
554,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
556,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
