teid,branch_id,n_snapshots,n_status_rows,n_closed,n_open,pct_closed,default_status_majority,review_flag
306129,60111826,17,17,17,0,1.0,Closed,clear_majority
306375,60069269,0,0,0,0,,,no_pto_data
306414,60007443,20,20,20,0,1.0,Closed,clear_majority
306432,60007217,20,20,20,0,1.0,Closed,clear_majority
306541,60005531,20,20,20,0,1.0,Closed,clear_majority
306758,60003961,20,20,20,0,1.0,Closed,clear_majority
306763,60003962,20,20,20,0,1.0,Closed,clear_majority
306796,60005376,20,20,20,0,1.0,Closed,clear_majority
306814,60005881,20,20,19,1,0.95,Closed,clear_majority
306819,60005882,20,20,20,0,1.0,Closed,clear_majority
306825,60000380,20,20,20,0,1.0,Closed,clear_majority
306861,60005375,20,20,20,0,1.0,Closed,clear_majority
306918,60007210,20,20,20,0,1.0,Closed,clear_majority
306961,60003415,20,20,20,0,1.0,Closed,clear_majority
307142,60111421,15,15,15,0,1.0,Closed,clear_majority
307143,60111424,11,11,11,0,1.0,Closed,clear_majority
307176,60003341,20,20,20,0,1.0,Closed,clear_majority
307182,60003254,20,20,20,0,1.0,Closed,clear_majority
307229,60111894,17,17,17,0,1.0,Closed,clear_majority
307230,60111893,17,17,17,0,1.0,Closed,clear_majority
307231,60111892,17,17,17,0,1.0,Closed,clear_majority
307304,60007892,20,20,20,0,1.0,Closed,clear_majority
307322,60004338,20,20,20,0,1.0,Closed,clear_majority
307362,60000250,3,3,3,0,1.0,Closed,clear_majority
307459,60007916,20,20,20,0,1.0,Closed,clear_majority
307500,60005917,20,20,20,0,1.0,Closed,clear_majority
307539,60004214,20,20,19,1,0.95,Closed,clear_majority
307551,60110698,17,17,17,0,1.0,Closed,clear_majority
307556,60110697,17,17,17,0,1.0,Closed,clear_majority
307634,60004213,20,20,20,0,1.0,Closed,clear_majority
307655,60006400,20,20,20,0,1.0,Closed,clear_majority
307837,60010844,20,20,20,0,1.0,Closed,clear_majority
307856,60010134,20,20,20,0,1.0,Closed,clear_majority
307963,60008480,20,20,20,0,1.0,Closed,clear_majority
307970,60008481,20,20,20,0,1.0,Closed,clear_majority
307991,60004455,20,20,20,0,1.0,Closed,clear_majority
308003,60112579,17,17,17,0,1.0,Closed,clear_majority
308125,60089190,19,19,19,0,1.0,Closed,clear_majority
308137,60004303,20,20,20,0,1.0,Closed,clear_majority
308293,60001416,20,20,20,0,1.0,Closed,clear_majority
308342,60112600,17,17,17,0,1.0,Closed,clear_majority
308365,60002478,20,20,20,0,1.0,Closed,clear_majority
308385,60111495,17,17,17,0,1.0,Closed,clear_majority
308386,60111496,17,17,17,0,1.0,Closed,clear_majority
308391,60111494,17,17,16,1,0.941,Closed,clear_majority
308392,60111497,17,17,16,1,0.941,Closed,clear_majority
308558,60000483,20,20,20,0,1.0,Closed,clear_majority
308669,60008742,20,20,20,0,1.0,Closed,clear_majority
308670,60005109,20,20,20,0,1.0,Closed,clear_majority
308684,60005110,20,20,20,0,1.0,Closed,clear_majority
308732,60008741,20,20,20,0,1.0,Closed,clear_majority
308845,60112599,17,17,17,0,1.0,Closed,clear_majority
308869,60001457,20,20,20,0,1.0,Closed,clear_majority
308923,60008740,20,20,20,0,1.0,Closed,clear_majority
308962,60005240,20,20,20,0,1.0,Closed,clear_majority
308986,60004147,20,20,20,0,1.0,Closed,clear_majority
309005,60008776,18,18,18,0,1.0,Closed,clear_majority
309057,60008777,20,20,20,0,1.0,Closed,clear_majority
309072,60003869,20,20,20,0,1.0,Closed,clear_majority
309077,60003866,20,20,20,0,1.0,Closed,clear_majority
309234,60005421,20,20,20,0,1.0,Closed,clear_majority
309237,60008427,20,20,20,0,1.0,Closed,clear_majority
309310,60004150,20,20,19,1,0.95,Closed,clear_majority
309314,60004151,20,20,20,0,1.0,Closed,clear_majority
309480,60007446,20,20,19,1,0.95,Closed,clear_majority
309500,60007448,20,20,20,0,1.0,Closed,clear_majority
309530,60007639,20,20,19,1,0.95,Closed,clear_majority
309550,60007640,20,20,20,0,1.0,Closed,clear_majority
309586,60005406,20,20,20,0,1.0,Closed,clear_majority
309751,60001311,20,20,19,1,0.95,Closed,clear_majority
309752,60001310,20,20,20,0,1.0,Closed,clear_majority
309912,60003424,20,20,20,0,1.0,Closed,clear_majority
309933,60003503,20,20,20,0,1.0,Closed,clear_majority
309984,60003504,20,20,20,0,1.0,Closed,clear_majority
309985,60007441,20,20,20,0,1.0,Closed,clear_majority
310004,60007442,20,20,20,0,1.0,Closed,clear_majority
310010,60007447,20,20,19,1,0.95,Closed,clear_majority
310032,60001268,20,20,20,0,1.0,Closed,clear_majority
310045,60003500,20,20,0,20,0.0,Open,clear_majority
310184,60003505,20,20,20,0,1.0,Closed,clear_majority
310212,60005608,20,20,20,0,1.0,Closed,clear_majority
310216,60003816,20,20,20,0,1.0,Closed,clear_majority
310423,60002020,20,20,20,0,1.0,Closed,clear_majority
310985,60009230,20,20,20,0,1.0,Closed,clear_majority
311025,60007671,20,20,20,0,1.0,Closed,clear_majority
311040,60008387,20,20,20,0,1.0,Closed,clear_majority
311267,60000335,20,20,20,0,1.0,Closed,clear_majority
311304,60004082,17,17,17,0,1.0,Closed,clear_majority
311599,60004081,17,17,17,0,1.0,Closed,clear_majority
311870,60112314,17,17,17,0,1.0,Closed,clear_majority
311872,60112313,17,17,17,0,1.0,Closed,clear_majority
312603,60009231,20,20,20,0,1.0,Closed,clear_majority
312844,60005052,20,20,20,0,1.0,Closed,clear_majority
312907,60005121,20,20,20,0,1.0,Closed,clear_majority
312912,60008414,20,20,20,0,1.0,Closed,clear_majority
312913,60008413,20,20,20,0,1.0,Closed,clear_majority
312926,60008660,20,20,20,0,1.0,Closed,clear_majority
312939,60005053,20,20,20,0,1.0,Closed,clear_majority
313115,60111075,17,17,17,0,1.0,Closed,clear_majority
313123,60111073,17,17,15,2,0.882,Closed,clear_majority
313132,60111074,17,17,0,17,0.0,Open,clear_majority
313285,60112748,17,17,17,0,1.0,Closed,clear_majority
313286,60112747,17,17,17,0,1.0,Closed,clear_majority
313287,60112749,17,17,17,0,1.0,Closed,clear_majority
313456,60005553,20,20,20,0,1.0,Closed,clear_majority
313457,60005554,20,20,20,0,1.0,Closed,clear_majority
313458,60005555,20,20,20,0,1.0,Closed,clear_majority
313476,60006718,20,20,20,0,1.0,Closed,clear_majority
313488,60003964,20,20,20,0,1.0,Closed,clear_majority
313506,60003965,20,20,20,0,1.0,Closed,clear_majority
313517,60111005,17,17,17,0,1.0,Closed,clear_majority
313530,60111032,17,17,17,0,1.0,Closed,clear_majority
313556,60006411,19,19,19,0,1.0,Closed,clear_majority
313621,60006414,20,20,20,0,1.0,Closed,clear_majority
313684,60005686,20,20,20,0,1.0,Closed,clear_majority
313731,60006412,20,20,20,0,1.0,Closed,clear_majority
313753,60006415,20,20,20,0,1.0,Closed,clear_majority
313774,60001883,20,20,20,0,1.0,Closed,clear_majority
313785,60001897,20,20,20,0,1.0,Closed,clear_majority
313924,60006745,20,20,20,0,1.0,Closed,clear_majority
313932,60004092,20,20,20,0,1.0,Closed,clear_majority
313945,60005676,20,20,20,0,1.0,Closed,clear_majority
314167,60112425,17,17,17,0,1.0,Closed,clear_majority
314215,60008781,20,20,20,0,1.0,Closed,clear_majority
314267,60004601,20,20,20,0,1.0,Closed,clear_majority
314384,60008784,20,20,20,0,1.0,Closed,clear_majority
314405,60008782,20,20,20,0,1.0,Closed,clear_majority
314415,60004454,20,20,20,0,1.0,Closed,clear_majority
314416,60003267,20,20,20,0,1.0,Closed,clear_majority
314467,60007058,20,20,20,0,1.0,Closed,clear_majority
314621,60005459,3,3,3,0,1.0,Closed,clear_majority
314626,60008780,20,20,20,0,1.0,Closed,clear_majority
314648,60006563,20,20,20,0,1.0,Closed,clear_majority
314683,60008785,20,20,20,0,1.0,Closed,clear_majority
314759,60007059,20,20,20,0,1.0,Closed,clear_majority
314832,60004537,20,20,20,0,1.0,Closed,clear_majority
314840,60004557,20,20,12,8,0.6,Closed,mixed
314855,60004115,20,20,20,0,1.0,Closed,clear_majority
314856,60004118,20,20,20,0,1.0,Closed,clear_majority
314857,60004114,20,20,20,0,1.0,Closed,clear_majority
314859,60098081,0,0,0,0,,,no_pto_data
314907,60008659,20,20,20,0,1.0,Closed,clear_majority
314931,60008658,20,20,20,0,1.0,Closed,clear_majority
314942,60008668,20,20,20,0,1.0,Closed,clear_majority
315664,60005870,20,20,20,0,1.0,Closed,clear_majority
315693,60112248,17,17,17,0,1.0,Closed,clear_majority
315698,60112249,17,17,17,0,1.0,Closed,clear_majority
315708,60112247,17,17,17,0,1.0,Closed,clear_majority
315723,60005187,20,20,20,0,1.0,Closed,clear_majority
315724,60005158,20,20,20,0,1.0,Closed,clear_majority
315817,60008731,20,20,20,0,1.0,Closed,clear_majority
316277,60006602,20,20,20,0,1.0,Closed,clear_majority
316306,60112419,17,17,17,0,1.0,Closed,clear_majority
316342,60112420,17,17,17,0,1.0,Closed,clear_majority
316345,60112421,17,17,17,0,1.0,Closed,clear_majority
316381,60002172,20,20,20,0,1.0,Closed,clear_majority
316941,60112152,17,17,17,0,1.0,Closed,clear_majority
316954,60008765,20,20,20,0,1.0,Closed,clear_majority
317153,60008611,20,20,20,0,1.0,Closed,clear_majority
317352,60008757,20,20,20,0,1.0,Closed,clear_majority
317353,60008758,20,20,20,0,1.0,Closed,clear_majority
317406,60012220,18,18,13,5,0.722,Closed,mixed
317407,60008687,2,2,2,0,1.0,Closed,clear_majority
317479,60008909,20,20,20,0,1.0,Closed,clear_majority
318410,60009238,20,20,20,0,1.0,Closed,clear_majority
318598,60008761,20,20,20,0,1.0,Closed,clear_majority
318618,60009099,20,20,20,0,1.0,Closed,clear_majority
318637,60008678,20,20,20,0,1.0,Closed,clear_majority
318638,60009252,20,20,20,0,1.0,Closed,clear_majority
318644,60008677,20,20,20,0,1.0,Closed,clear_majority
318731,60111043,17,17,17,0,1.0,Closed,clear_majority
318769,60111042,17,17,17,0,1.0,Closed,clear_majority
318929,60112148,17,17,17,0,1.0,Closed,clear_majority
319007,60111463,17,17,17,0,1.0,Closed,clear_majority
319008,60111469,17,17,17,0,1.0,Closed,clear_majority
319014,60003078,20,20,20,0,1.0,Closed,clear_majority
319113,60008675,20,20,20,0,1.0,Closed,clear_majority
319114,60009046,20,20,20,0,1.0,Closed,clear_majority
319115,60008674,20,20,20,0,1.0,Closed,clear_majority
319157,60008745,20,20,20,0,1.0,Closed,clear_majority
319165,60008747,20,20,20,0,1.0,Closed,clear_majority
319171,60008746,20,20,20,0,1.0,Closed,clear_majority
319425,60008756,20,20,20,0,1.0,Closed,clear_majority
319510,60008744,20,20,20,0,1.0,Closed,clear_majority
319563,60009575,20,20,16,4,0.8,Closed,mixed
319566,60111018,17,17,17,0,1.0,Closed,clear_majority
319569,60111035,17,17,17,0,1.0,Closed,clear_majority
319658,60009574,20,20,18,2,0.9,Closed,clear_majority
319757,60008693,20,20,20,0,1.0,Closed,clear_majority
319871,60110850,17,17,17,0,1.0,Closed,clear_majority
319882,60110855,17,17,17,0,1.0,Closed,clear_majority
319981,60008753,20,20,20,0,1.0,Closed,clear_majority
320088,60009136,20,20,20,0,1.0,Closed,clear_majority
320148,60008715,20,20,20,0,1.0,Closed,clear_majority
320160,60008714,20,20,20,0,1.0,Closed,clear_majority
320383,60110669,17,17,17,0,1.0,Closed,clear_majority
320410,60111172,17,17,17,0,1.0,Closed,clear_majority
320644,60008666,20,20,20,0,1.0,Closed,clear_majority
320667,60111123,17,17,17,0,1.0,Closed,clear_majority
320668,60111125,17,17,17,0,1.0,Closed,clear_majority
320735,60009165,20,20,20,0,1.0,Closed,clear_majority
320867,60008624,20,20,20,0,1.0,Closed,clear_majority
320953,60111719,17,17,17,0,1.0,Closed,clear_majority
321061,60008685,20,20,20,0,1.0,Closed,clear_majority
321062,60008683,20,20,20,0,1.0,Closed,clear_majority
321283,60111475,17,17,17,0,1.0,Closed,clear_majority
321284,60111476,17,17,17,0,1.0,Closed,clear_majority
321429,60112589,17,17,17,0,1.0,Closed,clear_majority
321439,60008786,20,20,20,0,1.0,Closed,clear_majority
321797,60008606,20,20,20,0,1.0,Closed,clear_majority
321807,60008607,20,20,20,0,1.0,Closed,clear_majority
322080,60008640,0,0,0,0,,,no_pto_data
322086,60111461,17,17,17,0,1.0,Closed,clear_majority
322107,60008937,20,20,20,0,1.0,Closed,clear_majority
322121,60008639,20,20,20,0,1.0,Closed,clear_majority
322331,60008614,20,20,20,0,1.0,Closed,clear_majority
322437,60008903,20,20,20,0,1.0,Closed,clear_majority
322453,60111030,17,17,17,0,1.0,Closed,clear_majority
322457,60111006,17,17,17,0,1.0,Closed,clear_majority
322477,60008748,20,20,20,0,1.0,Closed,clear_majority
322501,60008752,20,20,20,0,1.0,Closed,clear_majority
322541,60008759,20,20,20,0,1.0,Closed,clear_majority
322611,60112155,17,17,17,0,1.0,Closed,clear_majority
322708,60009175,20,20,20,0,1.0,Closed,clear_majority
322793,60008643,20,20,20,0,1.0,Closed,clear_majority
322971,60112154,17,17,17,0,1.0,Closed,clear_majority
323046,60008630,20,20,20,0,1.0,Closed,clear_majority
323053,60008697,20,20,20,0,1.0,Closed,clear_majority
323114,60008620,20,20,20,0,1.0,Closed,clear_majority
323232,60112593,17,17,17,0,1.0,Closed,clear_majority
323259,60112594,17,17,17,0,1.0,Closed,clear_majority
323314,60008874,20,20,20,0,1.0,Closed,clear_majority
323379,60012969,0,0,0,0,,,no_pto_data
323537,60008967,20,20,19,1,0.95,Closed,clear_majority
323589,60008974,20,20,20,0,1.0,Closed,clear_majority
323625,60008728,20,20,20,0,1.0,Closed,clear_majority
323841,60009240,20,20,20,0,1.0,Closed,clear_majority
323887,60008772,20,20,19,1,0.95,Closed,clear_majority
324091,60009243,20,20,20,0,1.0,Closed,clear_majority
324095,60009234,20,20,20,0,1.0,Closed,clear_majority
324096,60009237,20,20,20,0,1.0,Closed,clear_majority
324103,60008904,20,20,20,0,1.0,Closed,clear_majority
324198,60008993,20,20,20,0,1.0,Closed,clear_majority
324212,60008992,20,20,20,0,1.0,Closed,clear_majority
324280,60111007,17,17,17,0,1.0,Closed,clear_majority
324285,60111031,17,17,17,0,1.0,Closed,clear_majority
324420,60008021,20,20,20,0,1.0,Closed,clear_majority
324429,60008122,20,20,20,0,1.0,Closed,clear_majority
324518,60009285,20,20,20,0,1.0,Closed,clear_majority
324528,60112310,17,17,17,0,1.0,Closed,clear_majority
324690,60009208,20,20,20,0,1.0,Closed,clear_majority
324699,60009127,20,20,20,0,1.0,Closed,clear_majority
324748,60009184,20,20,20,0,1.0,Closed,clear_majority
324911,60009049,20,20,20,0,1.0,Closed,clear_majority
324919,60009026,20,20,20,0,1.0,Closed,clear_majority
324998,60009011,20,20,20,0,1.0,Closed,clear_majority
325089,60009179,20,20,20,0,1.0,Closed,clear_majority
325106,60009272,20,20,20,0,1.0,Closed,clear_majority
325108,60009180,20,20,20,0,1.0,Closed,clear_majority
325207,60008518,20,20,20,0,1.0,Closed,clear_majority
325253,60111700,17,17,2,15,0.118,Open,clear_majority
325392,60009232,20,20,20,0,1.0,Closed,clear_majority
325393,60009233,20,20,20,0,1.0,Closed,clear_majority
325475,60112157,17,17,17,0,1.0,Closed,clear_majority
325557,60009279,20,20,20,0,1.0,Closed,clear_majority
325569,60009177,20,20,20,0,1.0,Closed,clear_majority
325580,60009178,20,20,20,0,1.0,Closed,clear_majority
325666,60009291,20,20,20,0,1.0,Closed,clear_majority
325739,60009292,20,20,20,0,1.0,Closed,clear_majority
325830,60111049,17,17,17,0,1.0,Closed,clear_majority
326065,60009887,20,20,20,0,1.0,Closed,clear_majority
326072,60009005,20,20,20,0,1.0,Closed,clear_majority
326159,60009225,20,20,20,0,1.0,Closed,clear_majority
326161,60009226,20,20,20,0,1.0,Closed,clear_majority
326174,60047395,3,3,3,0,1.0,Closed,clear_majority
326252,60111901,17,17,17,0,1.0,Closed,clear_majority
326253,60111900,17,17,17,0,1.0,Closed,clear_majority
326254,60111903,17,17,13,4,0.765,Closed,mixed
326255,60111902,17,17,13,4,0.765,Closed,mixed
326653,60009228,20,20,20,0,1.0,Closed,clear_majority
326663,60009227,20,20,20,0,1.0,Closed,clear_majority
326900,60009246,20,20,20,0,1.0,Closed,clear_majority
326920,60111484,17,17,16,1,0.941,Closed,clear_majority
326921,60111489,17,17,17,0,1.0,Closed,clear_majority
327000,60009565,20,20,20,0,1.0,Closed,clear_majority
327019,60008996,20,20,20,0,1.0,Closed,clear_majority
327060,60112802,17,17,17,0,1.0,Closed,clear_majority
327067,60009186,20,20,20,0,1.0,Closed,clear_majority
327084,60111471,17,17,17,0,1.0,Closed,clear_majority
327085,60111474,16,16,16,0,1.0,Closed,clear_majority
327087,60009334,20,20,20,0,1.0,Closed,clear_majority
327088,60111473,17,17,17,0,1.0,Closed,clear_majority
327201,60011645,18,18,17,1,0.944,Closed,clear_majority
327202,60012906,18,18,18,0,1.0,Closed,clear_majority
327203,60004336,20,20,19,1,0.95,Closed,clear_majority
327254,60011629,20,20,20,0,1.0,Closed,clear_majority
327255,60011630,20,20,18,2,0.9,Closed,clear_majority
327256,60011644,18,18,18,0,1.0,Closed,clear_majority
327257,60009861,17,17,17,0,1.0,Closed,clear_majority
327258,60009251,20,20,19,1,0.95,Closed,clear_majority
327259,60009256,20,20,19,1,0.95,Closed,clear_majority
327415,60111905,17,17,17,0,1.0,Closed,clear_majority
327424,60111904,17,17,17,0,1.0,Closed,clear_majority
327437,60009077,20,20,20,0,1.0,Closed,clear_majority
327446,60009079,20,20,0,20,0.0,Open,clear_majority
327616,60009012,20,20,20,0,1.0,Closed,clear_majority
327657,60008938,20,20,20,0,1.0,Closed,clear_majority
327734,60009155,20,20,20,0,1.0,Closed,clear_majority
327768,60009111,20,20,20,0,1.0,Closed,clear_majority
327770,60010490,20,20,20,0,1.0,Closed,clear_majority
327868,60112804,17,17,17,0,1.0,Closed,clear_majority
327869,60112803,17,17,17,0,1.0,Closed,clear_majority
327895,60009113,20,20,20,0,1.0,Closed,clear_majority
327924,60009121,20,20,20,0,1.0,Closed,clear_majority
327932,60111651,16,16,16,0,1.0,Closed,clear_majority
328352,60009197,20,20,20,0,1.0,Closed,clear_majority
328422,60008883,20,20,20,0,1.0,Closed,clear_majority
328574,60112806,17,17,17,0,1.0,Closed,clear_majority
328682,60112805,17,17,17,0,1.0,Closed,clear_majority
328942,60009206,20,20,20,0,1.0,Closed,clear_majority
329033,60009865,20,20,20,0,1.0,Closed,clear_majority
329169,60009009,20,20,20,0,1.0,Closed,clear_majority
329180,60008928,20,20,17,3,0.85,Closed,clear_majority
329182,60110729,17,17,17,0,1.0,Closed,clear_majority
329188,60008930,20,20,17,3,0.85,Closed,clear_majority
329259,60008990,20,20,20,0,1.0,Closed,clear_majority
329276,60009671,20,20,20,0,1.0,Closed,clear_majority
329284,60008927,20,20,20,0,1.0,Closed,clear_majority
329307,60110730,17,17,17,0,1.0,Closed,clear_majority
329467,60009158,20,20,20,0,1.0,Closed,clear_majority
329490,60008986,20,20,20,0,1.0,Closed,clear_majority
329532,60004778,20,20,20,0,1.0,Closed,clear_majority
329572,60096904,2,2,2,0,1.0,Closed,clear_majority
329579,60096905,14,14,14,0,1.0,Closed,clear_majority
329960,60008969,20,20,20,0,1.0,Closed,clear_majority
330181,60009135,20,20,20,0,1.0,Closed,clear_majority
330254,60009210,20,20,20,0,1.0,Closed,clear_majority
330297,60009141,20,20,18,2,0.9,Closed,clear_majority
330316,60008983,20,20,20,0,1.0,Closed,clear_majority
330408,60111677,17,17,17,0,1.0,Closed,clear_majority
330497,60112319,17,17,17,0,1.0,Closed,clear_majority
330498,60112318,17,17,17,0,1.0,Closed,clear_majority
330524,60009207,20,20,18,2,0.9,Closed,clear_majority
330698,60009253,20,20,20,0,1.0,Closed,clear_majority
330706,60009100,20,20,20,0,1.0,Closed,clear_majority
330707,60009106,20,20,20,0,1.0,Closed,clear_majority
330714,60009254,20,20,20,0,1.0,Closed,clear_majority
330803,60008940,20,20,20,0,1.0,Closed,clear_majority
330878,60008879,20,20,20,0,1.0,Closed,clear_majority
330993,60009018,20,20,20,0,1.0,Closed,clear_majority
331009,60112158,17,17,16,1,0.941,Closed,clear_majority
331137,60111908,17,17,17,0,1.0,Closed,clear_majority
331163,60009202,20,20,20,0,1.0,Closed,clear_majority
331164,60009201,20,20,20,0,1.0,Closed,clear_majority
331251,60096955,0,0,0,0,,,no_pto_data
331363,60009260,20,20,20,0,1.0,Closed,clear_majority
331416,60096956,0,0,0,0,,,no_pto_data
331421,60096957,0,0,0,0,,,no_pto_data
331507,60009259,20,20,20,0,1.0,Closed,clear_majority
331680,60008939,20,20,20,0,1.0,Closed,clear_majority
331681,60008920,20,20,20,0,1.0,Closed,clear_majority
331924,60008929,20,20,20,0,1.0,Closed,clear_majority
331927,60008959,20,20,20,0,1.0,Closed,clear_majority
332004,60009187,20,20,20,0,1.0,Closed,clear_majority
332396,60008911,20,20,20,0,1.0,Closed,clear_majority
332408,60012965,0,0,0,0,,,no_pto_data
332475,60009235,20,20,20,0,1.0,Closed,clear_majority
332915,60012987,0,0,0,0,,,no_pto_data
332984,60009147,20,20,20,0,1.0,Closed,clear_majority
333196,60009193,20,20,20,0,1.0,Closed,clear_majority
333389,60009657,20,20,20,0,1.0,Closed,clear_majority
333407,60009191,20,20,20,0,1.0,Closed,clear_majority
333408,60009222,20,20,20,0,1.0,Closed,clear_majority
333517,60009162,20,20,20,0,1.0,Closed,clear_majority
333633,60008982,20,20,20,0,1.0,Closed,clear_majority
